,ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,shift_close,numerator,abs_change,denominator,er
0,IL.DCE,20230511,839.0,842.0,840.0,845.0,815.0,817.0,821.0,-25.0,-21.0,924.0,7586.96,4786.0,,,,,,
1,IL.DCE,20230510,857.0,859.5,850.0,858.0,839.0,839.0,842.0,-20.5,-17.5,296.0,2493.41,5487.0,,,,22.0,,
2,IL.DCE,20230509,851.0,831.0,855.0,867.5,840.0,857.0,859.5,26.0,28.5,358.0,3077.92,5587.0,,,,18.0,,
3,IL.DCE,20230508,822.0,818.0,827.0,851.0,825.0,851.0,831.0,33.0,13.0,2059.0,17119.18,5890.0,,,,6.0,,
4,IL.DCE,20230505,840.0,846.0,836.0,836.0,799.0,822.0,818.0,-24.0,-28.0,1621.0,13263.69,8067.0,,,,29.0,,
5,IL.DCE,20230504,862.0,850.0,850.0,862.0,837.0,840.0,846.0,-10.0,-4.0,1535.0,12989.98,8993.0,,,,18.0,,
6,IL.DCE,20230428,839.5,835.5,838.0,866.0,832.0,862.0,850.0,26.5,14.5,34013.0,289193.02,10118.0,,,,22.0,,
7,IL.DCE,20230427,821.0,814.0,823.0,846.0,823.0,839.5,835.5,25.5,21.5,31960.0,267082.93,31054.0,,,,22.5,,
8,IL.DCE,20230426,817.0,819.5,811.0,824.5,807.0,821.0,814.0,1.5,-5.5,41185.0,335350.41,47477.0,,,,18.5,,
9,IL.DCE,20230425,824.0,833.0,815.0,829.5,813.5,817.0,819.5,-16.0,-13.5,52587.0,431051.26,64262.0,,,,4.0,,
10,IL.DCE,20230424,858.0,873.0,856.0,858.0,813.0,824.0,833.0,-49.0,-40.0,127488.0,1062312.46,82538.0,,817.0,7.0,7.0,167.0,0.041916167664670656
11,IL.DCE,20230421,893.5,894.5,890.0,890.0,858.0,858.0,873.0,-36.5,-21.5,107803.0,941579.01,124519.0,,839.0,19.0,34.0,179.0,0.10614525139664804
12,IL.DCE,20230420,903.5,905.5,903.0,903.0,886.5,893.5,894.5,-12.0,-11.0,90016.0,805567.12,170945.0,,857.0,36.5,35.5,196.5,0.18575063613231552
13,IL.DCE,20230419,901.0,898.5,901.0,914.0,898.5,903.5,905.5,5.0,7.0,84828.0,768206.26,194992.0,,851.0,52.5,10.0,200.5,0.26184538653366585
14,IL.DCE,20230418,937.5,885.0,894.0,907.0,891.5,901.0,898.5,16.0,13.5,77150.0,693273.09,206133.0,,822.0,79.0,2.5,174.0,0.4540229885057471
15,IL.DCE,20230417,945.0,945.0,,,,937.5,937.5,-7.5,-7.5,2.0,18.75,0.0,,840.0,97.5,36.5,192.5,0.5064935064935064
16,IL.DCE,20230414,945.0,945.0,,,,945.0,945.0,0.0,0.0,0.0,0.0,302.0,,862.0,83.0,7.5,178.0,0.46629213483146065
17,IL.DCE,20230413,945.0,945.0,,,,945.0,945.0,0.0,0.0,0.0,0.0,302.0,,839.5,105.5,0.0,155.5,0.6784565916398714
18,IL.DCE,20230412,945.0,945.0,,,,945.0,945.0,0.0,0.0,0.0,0.0,302.0,,821.0,124.0,0.0,137.0,0.9051094890510949
19,IL.DCE,20230411,932.0,945.0,,,,945.0,945.0,0.0,0.0,0.0,0.0,302.0,,817.0,128.0,0.0,133.0,0.9624060150375939
20,IL.DCE,20230410,928.0,928.0,932.5,1010.5,932.0,932.0,945.0,4.0,17.0,6.0,56.72,402.0,,824.0,108.0,13.0,139.0,0.7769784172661871
21,IL.DCE,20230407,936.0,928.0,,,,928.0,928.0,0.0,0.0,0.0,0.0,407.0,,858.0,70.0,4.0,109.0,0.6422018348623854
22,IL.DCE,20230406,951.0,955.5,928.0,936.0,928.0,936.0,928.0,-19.5,-27.5,72.0,668.47,407.0,,893.5,42.5,8.0,81.5,0.5214723926380368
23,IL.DCE,20230404,943.5,962.5,941.5,1028.0,905.0,951.0,955.5,-11.5,-7.0,11.0,105.14,426.0,,903.5,47.5,15.0,86.5,0.5491329479768786
24,IL.DCE,20230403,963.0,958.0,992.0,992.0,943.5,943.5,962.5,-14.5,4.5,16.0,154.08,426.0,,901.0,42.5,7.5,91.5,0.4644808743169399
25,IL.DCE,20230331,950.0,943.0,946.0,966.0,946.0,963.0,958.0,20.0,15.0,1588.0,15216.98,426.0,,937.5,25.5,19.5,74.5,0.3422818791946309
26,IL.DCE,20230330,939.0,933.5,943.0,950.0,937.5,950.0,943.0,16.5,9.5,428.0,4036.91,1799.0,,945.0,5.0,13.0,80.0,0.0625
27,IL.DCE,20230329,930.0,910.5,936.0,942.5,927.5,939.0,933.5,28.5,23.0,296.0,2763.64,1913.0,,945.0,6.0,11.0,91.0,0.06593406593406594
28,IL.DCE,20230328,912.5,907.0,907.5,931.0,907.5,930.0,910.5,23.0,3.5,869.0,7915.94,2065.0,,945.0,15.0,9.0,100.0,0.15
29,IL.DCE,20230327,910.5,899.5,900.0,914.5,895.5,912.5,907.0,13.0,7.5,614.0,5570.22,2768.0,,945.0,32.5,17.5,117.5,0.2765957446808511
30,IL.DCE,20230324,901.0,911.0,899.0,916.0,893.0,910.5,899.5,-0.5,-11.5,2043.0,18382.32,3183.0,,932.0,21.5,2.0,106.5,0.20187793427230047
31,IL.DCE,20230323,913.5,915.5,915.0,923.5,900.5,901.0,911.0,-14.5,-4.5,505.0,4602.6,4956.0,,928.0,27.0,9.5,112.0,0.24107142857142858
32,IL.DCE,20230322,923.0,927.0,917.5,930.5,904.0,913.5,915.5,-13.5,-11.5,2387.0,21857.85,5173.0,,936.0,22.5,12.5,116.5,0.19313304721030042
33,IL.DCE,20230321,928.5,948.0,928.0,935.5,918.5,923.0,927.0,-25.0,-21.0,2872.0,26628.26,6845.0,,951.0,28.0,9.5,111.0,0.25225225225225223
34,IL.DCE,20230320,955.0,934.0,951.5,953.0,925.5,928.5,948.0,-5.5,14.0,7566.0,71753.25,9149.0,,943.5,15.0,5.5,109.0,0.13761467889908258
35,IL.DCE,20230317,935.0,941.5,933.0,958.5,928.5,955.0,934.0,13.5,-7.5,9134.0,85346.52,15500.0,,963.0,8.0,26.5,116.0,0.06896551724137931
36,IL.DCE,20230316,954.0,957.0,938.0,953.0,930.5,935.0,941.5,-22.0,-15.5,8097.0,76259.9,23502.0,,950.0,15.0,20.0,123.0,0.12195121951219512
37,IL.DCE,20230315,953.5,956.5,956.5,964.0,950.0,954.0,957.0,-2.5,0.5,9013.0,86282.63,26229.0,,939.0,15.0,19.0,131.0,0.11450381679389313
38,IL.DCE,20230314,958.0,958.0,,,,953.5,953.5,-4.5,-4.5,2.0,19.07,0.0,,930.0,23.5,0.5,122.5,0.19183673469387755
39,IL.DCE,20230313,958.0,958.0,958.0,958.0,958.0,958.0,958.0,0.0,0.0,6.0,57.48,2.0,,912.5,45.5,4.5,109.5,0.4155251141552511
40,IL.DCE,20230310,960.0,960.0,,,,958.0,958.0,-2.0,-2.0,0.0,0.0,8.0,,910.5,47.5,0.0,107.5,0.4418604651162791
41,IL.DCE,20230309,942.0,942.0,960.0,960.0,960.0,960.0,960.0,18.0,18.0,19.0,182.4,1008.0,,901.0,59.0,2.0,100.0,0.59
42,IL.DCE,20230308,942.0,942.0,,,,942.0,942.0,0.0,0.0,0.0,0.0,1027.0,,913.5,28.5,18.0,105.5,0.27014218009478674
43,IL.DCE,20230307,942.5,942.0,942.0,942.0,942.0,942.0,942.0,0.0,0.0,3.0,28.26,1027.0,,923.0,19.0,0.0,96.0,0.19791666666666666
44,IL.DCE,20230306,955.0,954.0,942.0,942.5,942.0,942.5,942.0,-11.5,-12.0,4.0,37.7,1030.0,,928.5,14.0,0.5,91.0,0.15384615384615385
45,IL.DCE,20230303,948.0,958.5,953.0,955.0,953.0,955.0,954.0,-3.5,-4.5,4.0,38.16,1034.0,,955.0,0.0,12.5,77.0,0.0
46,IL.DCE,20230302,956.0,945.5,959.0,959.0,948.0,948.0,958.5,2.5,13.0,261.0,2501.95,1034.0,,935.0,13.0,7.0,64.0,0.203125
47,IL.DCE,20230301,924.0,917.0,886.5,956.0,886.5,956.0,945.5,39.0,28.5,165.0,1560.4,1295.0,,954.0,2.0,8.0,53.0,0.03773584905660377
48,IL.DCE,20230228,910.0,922.0,916.5,937.5,906.0,924.0,917.0,2.0,-5.0,2110.0,19355.27,1540.0,,953.5,29.5,32.0,84.5,0.34911242603550297
