,open,high,low,close,timestamp,support,trends,H-L,SMA,HiLo,Href,Lref,diff1,diff2,ATRmod,loss,resistance
245,107.52,110.19,105.97,109.55,2020-01-03,100.9008,100.9008,4.219999999999999,4.904999999999997,4.219999999999999,1.0999999999999943,3.1200000000000045,4.219999999999999,4.219999999999999,4.87328139241877,13.645187898772555,123.19518789877256
246,111.3,114.5,107.8,109.09,2020-01-06,100.9008,100.9008,6.700000000000003,5.357999999999997,6.700000000000003,6.0,0.7000000000000028,6.700000000000003,6.700000000000003,5.055953253176893,14.1566691088953,123.2466691088953
247,109.01,109.64,107.41,108.5,2020-01-07,100.9008,100.9008,2.230000000000004,5.197999999999998,2.230000000000004,0.04000000000000625,2.1899999999999977,2.230000000000004,2.230000000000004,4.773357927859205,13.365402198005775,121.86540219800577
248,109.01,111.5,107.1,109.6,2020-01-08,100.9008,100.9008,4.400000000000006,4.948999999999998,4.400000000000006,-3.5,7.900000000000006,4.400000000000006,7.900000000000006,5.086022135073286,14.2408619782052,123.8408619782052
249,112.0,115.5,110.01,115.0,2020-01-09,100.9008,100.9008,5.489999999999995,4.764999999999998,5.489999999999995,2.1899999999999977,3.299999999999997,5.489999999999995,5.489999999999995,5.126419921565957,14.35397578038468,129.35397578038467
250,114.2,114.2,111.68,113.31,2020-01-10,107.1,107.1,2.519999999999996,4.586999999999998,2.519999999999996,-2.700000000000003,5.219999999999999,2.519999999999996,5.219999999999999,5.135777929409362,14.380178202346212,127.69017820234622
251,116.0,118.48,114.2,116.9,2020-01-13,107.1,107.1,4.280000000000001,4.329999999999998,4.280000000000001,2.780000000000001,1.5,4.280000000000001,4.280000000000001,5.050200136468426,14.140560382111593,131.0405603821116
252,119.51,120.75,115.18,115.7,2020-01-14,107.1,107.1,5.569999999999993,4.336999999999998,5.569999999999993,5.450000000000003,0.11999999999999034,5.569999999999993,5.569999999999993,5.102180122821583,14.286104343900432,129.98610434390042
253,115.7,117.58,112.21,115.3,2020-01-15,107.1,107.1,5.3700000000000045,4.392999999999999,5.3700000000000045,1.1799999999999926,4.190000000000012,5.3700000000000045,5.3700000000000045,5.128962110539425,14.361093909510389,129.66109390951038
254,116.0,116.5,113.85,116.4,2020-01-16,107.1,107.1,2.6500000000000057,4.343000000000001,2.6500000000000057,1.4200000000000017,1.230000000000004,2.6500000000000057,2.6500000000000057,4.881065899485483,13.666984518559351,130.06698451855937
255,116.36,117.56,114.0,115.08,2020-01-17,112.21,112.21,3.5600000000000023,4.277000000000001,3.5600000000000023,-5.640000000000001,9.200000000000003,3.5600000000000023,9.200000000000003,5.312959309536936,14.87628606670342,129.95628606670343
256,114.99,125.08,112.9,123.2,2020-01-20,112.21,112.21,12.179999999999993,4.825,7.237500000000001,3.4299999999999926,8.75,7.237500000000001,8.75,5.656663378583242,15.838657460033076,139.03865746003308
257,122.51,123.0,120.46,121.65,2020-01-21,112.21,112.21,2.5400000000000063,4.856,2.5400000000000063,-10.819999999999993,13.36,2.5400000000000063,13.36,6.426997040724919,17.99559171402977,139.64559171402976
258,121.65,133.82,119.38,133.82,2020-01-22,112.9,112.9,14.439999999999998,5.859999999999999,8.79,3.25,11.189999999999998,8.79,11.189999999999998,6.903297336652427,19.329232542626794,153.14923254262678
259,132.5,137.0,125.1,130.57,2020-01-23,118.54500000000002,118.54500000000002,11.900000000000006,6.501,9.7515,1.6399999999999864,10.26000000000002,9.7515,10.26000000000002,7.238967602987186,20.26910928836412,150.8391092883641
260,126.56,143.48,126.5,135.36,2020-02-03,118.54500000000002,118.54500000000002,16.97999999999999,7.947,11.9205,-5.420000000000016,22.400000000000006,11.9205,22.400000000000006,8.755070842688468,24.51419835952771,159.87419835952772
261,145.77,148.9,140.01,148.9,2020-02-04,124.47225000000002,124.47225000000002,8.890000000000015,8.408000000000001,8.890000000000015,-14.889999999999986,27.52499999999999,8.890000000000015,27.52499999999999,10.632063758419621,29.769778523574935,178.66977852357493
262,158.17,163.79,156.3,163.79,2020-02-05,148.08105,148.08105,7.489999999999981,8.6,7.489999999999981,-6.099999999999994,13.589999999999975,7.489999999999981,13.589999999999975,10.927857382577658,30.59800067121744,194.38800067121744
263,155.01,169.89,152.99,169.89,2020-02-06,148.08105,148.08105,16.899999999999977,9.752999999999997,14.629499999999995,9.689999999999998,7.2099999999999795,14.629499999999995,14.629499999999995,11.298021644319892,31.634460604095697,201.52446060409568
264,166.0,169.33,158.95,160.2,2020-02-07,148.08105,148.08105,10.380000000000024,10.526,10.380000000000024,4.070000000000022,6.310000000000002,10.380000000000024,10.380000000000024,11.206219479887904,31.37741454368613,191.57741454368613
265,161.0,168.58,160.0,165.26,2020-02-10,148.08105,148.08105,8.580000000000013,11.028,8.580000000000013,10.180000000000007,-1.5999999999999943,10.180000000000007,10.180000000000007,11.103597531899116,31.09007308931752,196.3500730893175
266,167.2,168.0,157.6,158.4,2020-02-11,148.08105,148.08105,10.400000000000006,10.850000000000001,10.400000000000006,8.349999999999994,2.0500000000000114,10.400000000000006,10.400000000000006,11.033237778709205,30.893065780385772,189.29306578038577
267,153.55,161.84,152.03,159.65,2020-02-12,148.08105,148.08105,9.810000000000002,11.577000000000002,9.810000000000002,5.5,4.310000000000002,9.810000000000002,9.810000000000002,10.910914000838284,30.550559202347195,190.2005592023472
268,155.99,159.38,153.69,156.34,2020-02-13,148.08105,148.08105,5.689999999999998,10.702000000000002,5.689999999999998,9.47999999999999,-3.789999999999992,9.47999999999999,9.47999999999999,10.767822600754455,30.149903282112472,186.48990328211246
269,158.9,159.9,148.86,149.9,2020-02-14,148.08105,148.08105,11.039999999999992,10.616,11.039999999999992,5.800000000000011,5.239999999999981,11.039999999999992,11.039999999999992,10.795040340679009,30.22611295390122,180.1261129539012
270,149.0,156.16,148.88,154.1,2020-02-17,148.08105,148.08105,7.280000000000001,9.646,7.280000000000001,-0.46000000000000796,7.740000000000009,7.280000000000001,7.740000000000009,10.48953630661111,29.370701658511102,183.4707016585111
271,154.1,159.0,152.85,156.62,2020-02-18,148.86,148.86,6.150000000000006,9.372,6.150000000000006,5.800000000000011,0.3499999999999943,6.150000000000006,6.150000000000006,10.05558267595,28.155631492659996,184.77563149266
272,165.0,165.1,152.89,153.2,2020-02-19,148.86,148.86,12.210000000000008,9.844000000000003,12.210000000000008,5.099999999999994,7.110000000000014,12.210000000000008,12.210000000000008,10.271024408355,28.758868343394,181.958868343394
273,156.5,165.0,153.0,160.0,2020-02-20,148.86,148.86,12.0,9.354000000000005,12.0,5.099999999999994,6.900000000000006,12.0,12.0,10.4439219675195,29.242981509054598,189.2429815090546
274,157.8,162.5,155.22,159.9,2020-02-21,148.86,148.86,7.280000000000001,9.044000000000002,7.280000000000001,8.090000000000003,-0.8100000000000023,8.090000000000003,8.090000000000003,10.208529770767552,28.58388335814914,188.48388335814914
275,157.0,159.85,152.48,154.41,2020-02-24,148.86,148.86,7.3700000000000045,8.923000000000002,7.3700000000000045,-2.0,9.370000000000005,7.3700000000000045,9.370000000000005,10.124676793690798,28.349095022334232,182.75909502233424
276,149.74,165.5,148.84,161.85,2020-02-25,148.86,148.86,16.659999999999997,9.549000000000001,14.323500000000003,12.639999999999986,4.02000000000001,14.323500000000003,14.323500000000003,10.544559114321718,29.524765520100807,191.3747655201008
277,158.7,160.85,150.7,152.86,2020-02-26,148.86,148.86,10.150000000000006,9.583000000000002,10.150000000000006,11.370000000000005,-1.2199999999999989,11.370000000000005,11.370000000000005,10.627103202889547,29.75588896809073,182.61588896809076
278,155.1,156.66,148.8,149.48,2020-02-27,148.86,148.86,7.859999999999985,9.8,7.859999999999985,25.735000000000014,-13.130000000000024,25.735000000000014,25.735000000000014,12.137892882600594,33.98610007128166,183.46610007128166
279,139.99,145.0,135.51,135.67,2020-02-28,148.86,168.9146900641535,9.490000000000009,9.645000000000001,9.490000000000009,5.009999999999991,4.480000000000018,9.490000000000009,9.490000000000009,11.873103594340536,33.2446900641535,168.9146900641535
280,138.8,141.95,134.95,139.99,2020-03-02,148.86,148.86,7.0,9.617,7.0,-3.8300000000000125,13.725000000000009,7.0,13.725000000000009,12.058293234906483,33.76322105773815,173.75322105773816
281,146.0,149.69,143.9,145.78,2020-03-03,141.169275,141.169275,5.789999999999992,9.581,5.789999999999992,5.990000000000009,-0.20000000000001705,5.990000000000009,5.990000000000009,11.451463911415836,32.06409895196434,177.84409895196433
282,143.99,145.88,139.78,143.7,2020-03-04,134.95,141.169275,6.099999999999994,8.969999999999999,6.099999999999994,0.6599999999999966,5.439999999999998,6.099999999999994,6.099999999999994,10.916317520274252,30.5656890567679,174.26568905676788
283,146.54,147.83,142.0,145.22,2020-03-05,134.95,134.95,5.8300000000000125,8.353,5.8300000000000125,4.310000000000002,1.5200000000000102,5.8300000000000125,5.8300000000000125,10.407685768246829,29.141520151091118,174.36152015109113
284,142.01,147.3,141.5,143.52,2020-03-06,134.95,134.95,5.800000000000011,8.205000000000002,5.800000000000011,17.800000000000026,-8.050000000000011,17.800000000000026,17.800000000000026,11.14691719142215,31.211368135982017,174.73136813598202
285,138.99,140.9,133.0,133.45,2020-03-09,134.95,134.95,7.900000000000006,8.258000000000001,7.900000000000006,0.37000000000000455,7.530000000000001,7.900000000000006,7.900000000000006,10.822225472279936,30.30223132238382,163.7522313223838
286,133.61,141.69,133.01,140.53,2020-03-10,134.95,134.95,8.680000000000007,7.460000000000003,8.680000000000007,0.9099999999999966,7.77000000000001,8.680000000000007,8.680000000000007,10.608002925051943,29.70240819014544,170.23240819014543
287,143.0,148.58,138.8,140.78,2020-03-11,133.0,134.95,9.780000000000001,7.423000000000002,9.780000000000001,17.105000000000032,-4.600000000000023,17.105000000000032,17.105000000000032,11.257702632546753,31.521567371130907,172.30156737113091
288,136.2,136.77,131.32,134.2,2020-03-12,133.0,133.0,5.450000000000017,7.182000000000005,5.450000000000017,4.670000000000016,0.7800000000000011,5.450000000000017,5.450000000000017,10.67693236929208,29.89541063401782,164.0954106340178
289,126.1,133.8,126.01,132.1,2020-03-13,133.0,133.0,7.790000000000006,7.012000000000005,7.790000000000006,14.740000000000009,-6.950000000000003,14.740000000000009,14.740000000000009,11.083239132362873,31.033069570616043,163.13306957061604
290,128.0,128.88,118.89,119.06,2020-03-16,133.0,150.05016261355445,9.989999999999995,7.311000000000004,9.989999999999995,10.929999999999993,-0.9399999999999977,10.929999999999993,10.929999999999993,11.067915219126586,30.99016261355444,150.05016261355445
291,121.0,122.93,111.25,117.95,2020-03-17,133.0,133.0,11.680000000000007,7.900000000000006,11.680000000000007,5.5800000000000125,6.099999999999994,11.680000000000007,11.680000000000007,11.12912369721393,31.161546352199,149.111546352199
292,118.9,123.5,116.0,117.35,2020-03-18,133.0,133.0,7.5,8.040000000000006,7.5,8.459999999999994,-0.9599999999999937,8.459999999999994,8.459999999999994,10.862211327492536,30.4141917169791,147.7641917169791
293,119.0,119.5,111.69,115.04,2020-03-19,111.25,133.0,7.810000000000002,8.238000000000005,7.810000000000002,3.6400000000000006,4.170000000000002,7.810000000000002,7.810000000000002,10.556990194743284,29.559572545281192,144.5995725452812
294,118.0,119.7,113.22,115.86,2020-03-20,111.25,111.25,6.480000000000004,8.306000000000004,6.480000000000004,15.499999999999993,-5.739999999999995,15.499999999999993,15.499999999999993,11.051291175268954,30.94361529075307,146.80361529075307
295,110.8,111.57,105.01,107.48,2020-03-23,111.25,111.25,6.559999999999988,8.172000000000002,6.559999999999988,0.0,6.559999999999988,6.559999999999988,6.559999999999988,10.602162057742058,29.686053761677762,137.16605376167777
296,110.6,112.88,107.0,111.57,2020-03-24,111.25,111.25,5.8799999999999955,7.892000000000001,5.8799999999999955,-8.120000000000005,17.090000000000003,5.8799999999999955,17.090000000000003,11.250945851967852,31.502648385509985,143.07264838550998
297,116.2,122.18,116.0,121.0,2020-03-25,105.01,111.25,6.180000000000007,7.532000000000002,6.180000000000007,2.5500000000000114,3.6299999999999955,6.180000000000007,6.180000000000007,10.743851266771069,30.08278354695899,151.08278354695898
298,119.01,122.35,118.3,119.63,2020-03-26,110.26050000000001,110.26050000000001,4.049999999999997,7.392,4.049999999999997,3.6400000000000006,0.4099999999999966,4.049999999999997,4.049999999999997,10.07446614009396,28.208505192263086,147.83850519226309
299,122.21,123.33,117.36,118.71,2020-03-27,110.26050000000001,110.26050000000001,5.969999999999999,7.209999999999999,5.969999999999999,4.019999999999996,1.9500000000000028,5.969999999999999,5.969999999999999,9.664019526084564,27.05925467303678,145.76925467303678
300,116.0,120.64,110.7,119.31,2020-03-30,110.26050000000001,110.26050000000001,9.939999999999998,7.205,9.939999999999998,0.25,9.689999999999998,9.939999999999998,9.939999999999998,9.691617573476108,27.1365292057331,146.4465292057331
301,120.27,123.13,117.86,120.39,2020-03-31,110.26050000000001,110.26050000000001,5.269999999999996,6.563999999999998,5.269999999999996,2.7299999999999898,2.5400000000000063,5.269999999999996,5.269999999999996,9.249455816128497,25.89847628515979,146.2884762851598
302,123.1,125.56,119.08,120.4,2020-04-01,110.7,110.7,6.480000000000004,6.461999999999999,6.480000000000004,1.960000000000008,4.519999999999996,6.480000000000004,6.480000000000004,8.972510234515648,25.12302865664381,145.52302865664382
303,117.5,123.6,116.71,123.6,2020-04-02,110.7,110.7,6.890000000000001,6.369999999999999,6.890000000000001,2.5999999999999943,4.290000000000006,6.890000000000001,6.890000000000001,8.764259211064083,24.53992579097943,148.13992579097942
304,124.65,125.0,119.8,121.0,2020-04-03,110.7,110.7,5.200000000000003,6.241999999999999,5.200000000000003,0.29999999999999716,4.900000000000006,5.200000000000003,5.200000000000003,8.407833289957674,23.541933211881485,144.54193321188149
305,123.6,126.09,123.02,124.7,2020-04-07,116.71,116.71,3.0700000000000074,5.893000000000001,3.0700000000000074,3.0900000000000034,-0.01999999999999602,3.0900000000000034,3.0900000000000034,7.876049960961907,22.052939890693338,146.75293989069334
306,123.9,125.49,122.6,123.0,2020-04-08,116.71,116.71,2.8900000000000006,5.594000000000001,2.8900000000000006,5.280000000000001,-2.3900000000000006,5.280000000000001,5.280000000000001,7.616444964865717,21.326045901624006,144.326045901624
307,123.98,124.48,119.81,120.21,2020-04-09,116.71,116.71,4.670000000000002,5.4430000000000005,4.670000000000002,6.02000000000001,-1.3500000000000085,6.02000000000001,6.02000000000001,7.4568004683791465,20.87904131146161,141.0890413114616
308,121.15,123.07,117.93,118.46,2020-04-10,116.71,116.71,5.139999999999986,5.552,5.139999999999986,10.334999999999994,-3.240000000000009,10.334999999999994,10.334999999999994,7.7446204215412315,21.684937180315448,140.14493718031545
309,114.9,116.99,113.08,114.69,2020-04-13,116.71,116.71,3.9099999999999966,5.345999999999999,3.9099999999999966,-9.170000000000002,17.409999999999997,3.9099999999999966,17.409999999999997,8.711158379387108,24.3912434622839,139.0812434622839
310,118.0,126.16,117.5,126.16,2020-04-14,116.346555,116.71,8.659999999999997,5.217999999999999,7.826999999999998,-1.8400000000000034,12.829999999999991,7.826999999999998,12.829999999999991,9.123042541448395,25.544519116055504,151.7045191160555
311,129.8,131.89,127.23,128.0,2020-04-15,113.08,116.346555,4.659999999999982,5.156999999999998,4.659999999999982,-1.0600000000000023,5.719999999999985,4.659999999999982,5.719999999999985,8.782738287303555,24.591667204449955,152.59166720444995
312,128.27,133.71,126.82,132.95,2020-04-16,118.73400000000001,118.73400000000001,6.890000000000015,5.197999999999999,6.890000000000015,-3.2399999999999807,12.870000000000005,6.890000000000015,12.870000000000005,9.1914644585732,25.73610048400496,158.68610048400495
313,136.08,140.58,135.1,136.95,2020-04-17,132.97459500000002,132.97459500000002,5.480000000000018,5.057,5.480000000000018,6.070000000000022,-0.5900000000000034,6.070000000000022,6.070000000000022,8.879318012715883,24.862090435604472,161.81209043560446
314,136.4,136.75,131.88,134.51,2020-04-20,132.97459500000002,132.97459500000002,4.8700000000000045,5.024000000000001,4.8700000000000045,6.22999999999999,-1.3599999999999852,6.22999999999999,6.22999999999999,8.614386211444295,24.120281392044024,158.63028139204403
315,131.99,132.86,127.0,130.52,2020-04-21,132.97459500000002,153.86905325283965,5.860000000000014,5.303000000000002,5.860000000000014,2.0100000000000193,3.8499999999999943,5.860000000000014,5.860000000000014,8.338947590299867,23.349053252839624,153.86905325283965
316,127.33,132.3,127.3,130.85,2020-04-22,132.97459500000002,132.97459500000002,5.000000000000014,5.514000000000003,5.000000000000014,2.4000000000000057,2.6000000000000085,5.000000000000014,5.000000000000014,8.005052831269882,22.414147927555668,153.26414792755565
317,132.9,132.9,128.6,129.9,2020-04-23,127.0,132.97459500000002,4.300000000000011,5.477000000000004,4.300000000000011,1.210000000000008,3.0900000000000034,4.300000000000011,4.300000000000011,7.634547548142896,21.37673313480011,151.2767331348001
318,130.0,136.0,130.0,131.69,2020-04-24,127.0,127.0,6.0,5.563000000000005,6.0,2.0900000000000034,3.9099999999999966,6.0,6.0,7.471092793328607,20.919059821320097,152.6090598213201
319,133.02,136.0,132.08,133.91,2020-04-27,127.0,127.0,3.9199999999999875,5.5640000000000045,3.9199999999999875,-2.3000000000000114,6.219999999999999,3.9199999999999875,6.219999999999999,7.345983513995746,20.568753839188087,154.47875383918807
320,137.0,140.1,131.62,138.3,2020-04-28,127.0,127.0,8.47999999999999,5.546000000000004,8.319000000000006,1.3799999999999955,7.099999999999994,8.319000000000006,8.319000000000006,7.4432851625961725,20.841198455269282,159.1411984552693
321,136.13,140.19,136.01,138.72,2020-04-29,127.0,127.0,4.180000000000007,5.498000000000006,4.180000000000007,-4.189999999999998,10.625,4.180000000000007,10.625,7.761456646336556,21.732078609742356,160.45207860974236
322,144.0,148.51,144.0,144.38,2020-04-30,139.418955,139.418955,4.509999999999991,5.260000000000003,4.509999999999991,2.719999999999999,1.789999999999992,4.509999999999991,4.509999999999991,7.436310981702899,20.821670748768117,165.20167074876812
323,139.0,146.8,138.75,145.79,2020-05-06,139.418955,139.418955,8.050000000000011,5.517000000000003,8.050000000000011,3.6000000000000227,4.449999999999989,8.050000000000011,8.050000000000011,7.497679883532611,20.99350367389131,166.7835036738913
324,146.3,147.2,141.0,143.2,2020-05-07,139.418955,139.418955,6.199999999999989,5.650000000000001,6.199999999999989,3.119999999999976,3.0800000000000125,6.199999999999989,6.199999999999989,7.36791189517935,20.630153306502176,163.83015330650215
325,143.0,145.22,140.89,144.08,2020-05-08,139.418955,139.418955,4.3300000000000125,5.497000000000002,4.3300000000000125,7.599999999999994,-3.269999999999982,7.599999999999994,7.599999999999994,7.3911207056614145,20.69513797585196,164.77513797585198
326,144.2,145.98,135.06,137.62,2020-05-11,139.418955,139.418955,10.919999999999987,6.088999999999999,9.133499999999998,6.97999999999999,3.9399999999999977,9.133499999999998,9.133499999999998,7.565358635095274,21.183004178266767,158.80300417826678
327,139.06,139.88,135.73,139.0,2020-05-12,139.418955,139.418955,4.150000000000006,6.073999999999998,4.150000000000006,1.6200000000000045,2.530000000000001,4.150000000000006,4.150000000000006,7.2238227715857475,20.226703760440092,159.2267037604401
328,137.33,139.65,136.88,138.26,2020-05-13,135.06,139.418955,2.7700000000000102,5.7509999999999994,2.7700000000000102,4.050000000000011,-1.2800000000000011,4.050000000000011,4.050000000000011,6.906440494427174,19.338033384396084,157.59803338439608
329,137.85,138.25,135.5,135.6,2020-05-14,135.06,135.06,2.75,5.634,2.75,-7.22999999999999,14.344999999999985,2.75,14.344999999999985,7.6502964449844555,21.420830045956475,157.02083004595647
330,139.94,147.69,138.96,145.48,2020-05-15,137.48962500000002,137.48962500000002,8.72999999999999,5.659000000000001,8.488500000000002,5.8799999999999955,2.8499999999999943,8.488500000000002,8.488500000000002,7.734116800486011,21.65552704136083,167.13552704136083
331,145.0,145.0,139.69,141.81,2020-05-18,135.5,137.48962500000002,5.310000000000002,5.772,5.310000000000002,1.740000000000009,3.569999999999993,5.310000000000002,5.310000000000002,7.491705120437411,20.97677433722475,162.78677433722476
332,143.2,145.8,142.52,143.26,2020-05-19,135.5,135.5,3.280000000000001,5.649000000000001,3.280000000000001,-3.5,9.975000000000009,3.280000000000001,9.975000000000009,7.740034608393671,21.67209690350228,164.93209690350227
333,150.0,155.4,149.01,149.3,2020-05-20,144.99810000000002,144.99810000000002,6.390000000000015,5.483000000000001,6.390000000000015,7.939999999999998,-1.549999999999983,7.939999999999998,7.939999999999998,7.760031147554304,21.728087213152047,171.02808721315205
334,151.81,153.55,146.58,147.46,2020-05-21,144.99810000000002,144.99810000000002,6.969999999999999,5.560000000000002,6.969999999999999,10.740000000000009,-3.7700000000000102,10.740000000000009,10.740000000000009,8.058028032798875,22.56247849183685,170.02247849183686
335,146.62,146.86,141.0,142.81,2020-05-22,144.99810000000002,144.99810000000002,5.860000000000014,5.713000000000003,5.860000000000014,2.5600000000000023,3.3000000000000114,5.860000000000014,5.860000000000014,7.838225229518989,21.947030642653168,164.75703064265318
336,142.68,144.41,140.55,144.3,2020-05-25,144.99810000000002,167.43612757838787,3.859999999999985,5.007000000000002,3.859999999999985,-5.6200000000000045,12.084999999999994,3.859999999999985,12.084999999999994,8.26290270656709,23.13612757838785,167.43612757838787
337,145.77,150.41,145.2,150.03,2020-05-26,143.615745,143.615745,5.210000000000008,5.113000000000002,5.210000000000008,-1.0900000000000034,6.300000000000011,5.210000000000008,6.300000000000011,8.066612435910383,22.58651482054907,172.61651482054907
338,149.96,155.0,149.9,151.5,2020-05-27,140.55,143.615745,5.099999999999994,5.346000000000001,5.099999999999994,7.159999999999997,-2.0600000000000023,7.159999999999997,7.159999999999997,7.975951192319345,22.332663338494164,173.83266333849417
339,149.99,150.9,143.5,147.84,2020-05-28,140.55,140.55,7.400000000000006,5.811000000000002,7.400000000000006,5.3700000000000045,2.030000000000001,7.400000000000006,7.400000000000006,7.918356073087411,22.17139700464475,170.01139700464475
340,147.0,147.83,144.5,145.53,2020-05-29,140.55,140.55,3.3300000000000125,5.2710000000000035,3.3300000000000125,-3.119999999999976,6.449999999999989,3.3300000000000125,6.449999999999989,7.771520465778669,21.76025730418027,167.29025730418027
341,147.47,153.03,146.36,150.95,2020-06-01,143.5,143.5,6.6699999999999875,5.407000000000002,6.6699999999999875,3.569999999999993,3.0999999999999943,6.6699999999999875,6.6699999999999875,7.661368419200801,21.45183157376224,172.40183157376222
342,154.0,154.89,146.98,149.46,2020-06-02,143.5,143.5,7.909999999999997,5.870000000000002,7.909999999999997,6.389999999999986,1.5200000000000102,7.909999999999997,7.909999999999997,7.68623157728072,21.521448416386015,170.98144841638603
343,150.0,151.12,147.81,148.5,2020-06-03,143.5,143.5,3.3100000000000023,5.562,3.3100000000000023,1.1200000000000045,2.1899999999999977,3.3100000000000023,3.3100000000000023,7.248608419552649,20.296103574747416,168.7961035747474
344,149.8,154.13,148.6,150.0,2020-06-04,143.5,143.5,5.530000000000001,5.418000000000001,5.530000000000001,2.930000000000007,2.5999999999999943,5.530000000000001,5.530000000000001,7.076747577597383,19.814893217272672,169.81489321727267
345,149.55,151.35,147.26,151.2,2020-06-05,143.5,143.5,4.090000000000003,5.241,4.090000000000003,-0.05000000000001137,4.140000000000015,4.090000000000003,4.140000000000015,6.783072819837646,18.992603895545408,170.1926038955454
346,153.74,154.55,150.46,151.4,2020-06-08,143.5,143.5,4.090000000000003,5.264000000000001,4.090000000000003,0.5900000000000034,3.5,4.090000000000003,4.090000000000003,6.513765537853883,18.23854350599087,169.63854350599087
347,154.5,155.97,153.1,153.96,2020-06-09,147.26,147.26,2.8700000000000045,5.030000000000001,2.8700000000000045,-0.710000000000008,3.5800000000000125,2.8700000000000045,3.5800000000000125,6.220388984068496,17.417089155391785,171.3770891553918
348,159.9,159.9,153.5,156.68,2020-06-10,147.26,147.26,6.400000000000006,5.160000000000002,6.400000000000006,-4.079999999999984,10.47999999999999,6.400000000000006,10.47999999999999,6.646350085661646,18.609780239852608,175.2897802398526
349,160.0,170.08,158.13,163.98,2020-06-11,147.26,147.26,11.950000000000017,5.615000000000004,8.422500000000007,10.780000000000001,1.170000000000016,10.780000000000001,10.780000000000001,7.059715077095482,19.767202215867346,183.74720221586733
350,160.18,162.5,158.88,159.3,2020-06-12,147.26,147.26,3.6200000000000045,5.644000000000003,3.6200000000000045,4.800000000000011,-1.1800000000000068,4.800000000000011,4.800000000000011,6.833743569385935,19.134481994280616,178.43448199428062
351,156.23,161.26,155.51,157.7,2020-06-15,147.26,147.26,5.75,5.552000000000004,5.75,1.259999999999991,4.490000000000009,5.75,5.75,6.725369212447342,18.831033794852555,176.53103379485253
352,161.0,163.28,158.01,160.0,2020-06-16,147.26,147.26,5.27000000000001,5.288000000000006,5.27000000000001,5.47999999999999,-0.20999999999997954,5.47999999999999,5.47999999999999,6.600832291202607,18.4823304153673,178.4823304153673
353,159.04,160.5,156.01,157.8,2020-06-17,155.51,155.51,4.490000000000009,5.406000000000006,4.490000000000009,1.5500000000000114,2.9399999999999977,4.490000000000009,4.490000000000009,6.389749062082347,17.89129737383057,175.6912973738306
354,157.8,159.57,156.0,158.95,2020-06-18,155.51,155.51,3.569999999999993,5.210000000000005,3.569999999999993,-6.3300000000000125,9.900000000000006,3.569999999999993,9.900000000000006,6.740774155874114,18.874167636447517,177.8241676364475
355,159.98,168.8,159.15,165.9,2020-06-19,155.51,155.51,9.650000000000006,5.766000000000005,8.649000000000008,3.8000000000000114,5.849999999999994,8.649000000000008,8.649000000000008,6.931596740286704,19.40847087280277,185.3084708728028
356,165.75,171.3,164.5,165.0,2020-06-22,156.0,156.0,6.800000000000011,6.037000000000006,6.800000000000011,2.410000000000025,4.389999999999986,6.800000000000011,6.800000000000011,6.9184370662580355,19.371623785522498,184.3716237855225
357,166.0,169.13,163.52,168.89,2020-06-23,156.0,156.0,5.609999999999985,6.311000000000004,5.609999999999985,-2.3700000000000045,10.11999999999999,5.609999999999985,10.11999999999999,7.238593359632231,20.268061406970247,189.15806140697023
358,170.52,173.58,169.3,171.5,2020-06-24,156.0,156.0,4.280000000000001,6.099000000000004,4.280000000000001,2.5400000000000205,1.7399999999999807,4.280000000000001,4.280000000000001,6.942734023669009,19.439655266273224,190.93965526627323
359,170.5,172.5,169.01,171.04,2020-06-29,156.0,156.0,3.490000000000009,5.253000000000003,3.490000000000009,-1.8600000000000136,8.585000000000022,3.490000000000009,8.585000000000022,7.10696062130211,19.899489739645908,190.9394897396459
360,173.0,179.47,173.0,174.36,2020-06-30,171.55125,171.55125,6.469999999999999,5.538000000000002,6.469999999999999,10.069999999999993,-3.5999999999999943,10.069999999999993,10.069999999999993,7.403264559171899,20.729140765681315,195.08914076568132
361,178.5,181.9,167.88,169.4,2020-07-01,171.55125,171.55125,14.02000000000001,6.365000000000004,9.547500000000007,14.700000000000017,-0.6800000000000068,14.700000000000017,14.700000000000017,8.13293810325471,22.77222668911319,192.1722266891132
362,172.0,172.18,164.51,167.2,2020-07-02,171.55125,171.55125,7.670000000000016,6.605000000000004,7.670000000000016,4.5800000000000125,3.0900000000000034,7.670000000000016,7.670000000000016,8.086644292929241,22.642604020201876,189.84260402020186
363,170.0,170.74,167.03,167.6,2020-07-03,171.55125,190.99394361818167,3.710000000000008,6.527000000000004,3.710000000000008,-7.060000000000002,10.77000000000001,3.710000000000008,10.77000000000001,8.354979863636318,23.39394361818169,190.99394361818167
364,168.2,180.0,167.59,177.8,2020-07-06,164.51,164.51,12.409999999999997,7.411000000000004,11.116500000000006,-15.580000000000013,32.030000000000015,11.116500000000006,32.030000000000015,10.722481877272688,30.022949256363525,207.82294925636353
365,188.0,195.58,187.5,195.58,2020-07-07,179.01000000000002,179.01000000000002,8.080000000000013,7.254000000000005,8.080000000000013,-1.9899999999999807,10.069999999999993,8.080000000000013,10.069999999999993,10.65723368954542,29.840254330727173,225.42025433072718
