,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002238.SZ,20230420,7.64,7.81,7.61,7.79,7.67,0.12,1.5645,84190.86,65089.297
1,002238.SZ,20230419,7.59,7.85,7.54,7.67,7.59,0.08,1.054,106735.96,82717.353
2,002238.SZ,20230418,7.68,7.7,7.5,7.59,7.66,-0.07,-0.9138,97678.12,74059.452
3,002238.SZ,20230417,7.92,7.93,7.66,7.66,7.97,-0.31,-3.8896,161809.42,124977.045
4,002238.SZ,20230414,8.13,8.25,7.87,7.97,8.12,-0.15,-1.8473,154856.83,124329.158
5,002238.SZ,20230413,8.11,8.33,8.06,8.12,8.13,-0.01,-0.123,204776.85,168104.145
6,002238.SZ,20230412,7.77,8.13,7.73,8.13,7.8,0.33,4.2308,208928.67,167342.478
7,002238.SZ,20230411,7.62,7.93,7.45,7.8,7.62,0.18,2.3622,151914.77,117356.836
8,002238.SZ,20230410,7.78,7.94,7.61,7.62,7.85,-0.23,-2.9299,132310.93,102667.441
9,002238.SZ,20230407,7.82,7.87,7.66,7.85,7.77,0.08,1.0296,103619.88,80685.369
10,002238.SZ,20230406,8.0,8.03,7.72,7.77,8.13,-0.36,-4.428,164517.41,128813.764
11,002238.SZ,20230404,8.15,8.3,8.06,8.13,8.2,-0.07,-0.8537,158259.34,128984.865
12,002238.SZ,20230403,7.88,8.23,7.83,8.2,7.96,0.24,3.0151,190921.31,153337.982
13,002238.SZ,20230331,7.83,7.98,7.57,7.96,7.83,0.13,1.6603,179512.86,139691.839
14,002238.SZ,20230330,8.2,8.25,7.82,7.83,8.22,-0.39,-4.7445,174460.94,138893.748
15,002238.SZ,20230329,8.25,8.33,8.12,8.22,8.26,-0.04,-0.4843,128402.28,105597.008
16,002238.SZ,20230328,8.54,8.55,8.14,8.26,8.46,-0.2,-2.3641,230898.65,191444.442
17,002238.SZ,20230327,8.31,8.47,8.24,8.46,8.3,0.16,1.9277,221467.23,185581.232
18,002238.SZ,20230324,8.25,8.48,8.19,8.3,8.27,0.03,0.3628,197417.55,163697.058
19,002238.SZ,20230323,8.24,8.28,8.1,8.27,8.27,0.0,0.0,152516.78,125282.295
20,002238.SZ,20230322,8.04,8.28,8.03,8.27,8.04,0.23,2.8607,232100.2,190125.452
21,002238.SZ,20230321,7.84,8.05,7.78,8.04,7.82,0.22,2.8133,148799.27,118477.735
22,002238.SZ,20230320,7.98,8.04,7.81,7.82,7.95,-0.13,-1.6352,125261.52,98996.306
23,002238.SZ,20230317,7.83,8.01,7.8,7.95,7.77,0.18,2.3166,135975.63,107807.161
24,002238.SZ,20230316,7.88,7.89,7.73,7.77,7.94,-0.17,-2.1411,119399.56,93034.324
25,002238.SZ,20230315,8.05,8.05,7.9,7.94,7.99,-0.05,-0.6258,91953.93,73181.722
26,002238.SZ,20230314,8.05,8.18,7.84,7.99,8.09,-0.1,-1.2361,140183.41,112077.465
27,002238.SZ,20230313,7.92,8.11,7.77,8.09,7.91,0.18,2.2756,155263.22,123824.318
28,002238.SZ,20230310,8.0,8.07,7.89,7.91,8.11,-0.2,-2.4661,124704.03,99130.179
29,002238.SZ,20230309,8.19,8.27,8.05,8.11,8.1,0.01,0.1235,155250.23,126088.695
30,002238.SZ,20230308,7.91,8.14,7.87,8.1,7.91,0.19,2.402,170124.61,136790.988
31,002238.SZ,20230307,8.2,8.29,7.88,7.91,8.28,-0.37,-4.4686,243980.41,196720.446
32,002238.SZ,20230306,8.2,8.39,8.17,8.28,8.21,0.07,0.8526,265772.45,220175.593
33,002238.SZ,20230303,8.22,8.29,8.16,8.21,8.25,-0.04,-0.4848,206674.28,169711.916
34,002238.SZ,20230302,8.4,8.4,8.18,8.25,8.49,-0.24,-2.8269,450965.61,372143.566
35,002238.SZ,20230301,7.84,8.64,7.82,8.49,7.85,0.64,8.1529,671735.71,558459.142
36,002238.SZ,20230228,7.85,7.94,7.73,7.85,7.73,0.12,1.5524,107976.19,84669.56
37,002238.SZ,20230227,7.83,7.96,7.7,7.73,7.84,-0.11,-1.4031,91535.99,71469.541
38,002238.SZ,20230224,7.92,7.93,7.77,7.84,7.91,-0.07,-0.885,100740.48,79005.282
39,002238.SZ,20230223,8.09,8.09,7.81,7.91,8.14,-0.23,-2.8256,236221.42,186949.394
40,002238.SZ,20230222,7.96,8.31,7.85,8.14,8.04,0.1,1.2438,262592.82,212148.553
41,002238.SZ,20230221,8.0,8.09,7.93,8.04,8.07,-0.03,-0.3717,178565.65,142883.551
42,002238.SZ,20230220,7.7,8.08,7.7,8.07,7.7,0.37,4.8052,254856.27,202952.348
43,002238.SZ,20230217,7.93,7.95,7.68,7.7,8.02,-0.32,-3.99,285689.88,222427.652
44,002238.SZ,20230216,7.96,8.28,7.89,8.02,7.95,0.07,0.8805,440645.28,358503.502
45,002238.SZ,20230215,7.9,8.02,7.88,7.95,7.89,0.06,0.7605,132368.0,105279.341
46,002238.SZ,20230214,8.06,8.08,7.88,7.89,8.06,-0.17,-2.1092,168165.4,133411.962
47,002238.SZ,20230213,8.0,8.1,7.93,8.06,8.05,0.01,0.1242,171688.37,137761.187
48,002238.SZ,20230210,8.02,8.23,8.0,8.05,8.05,0.0,0.0,226921.47,184093.412
49,002238.SZ,20230209,7.98,8.11,7.94,8.05,8.03,0.02,0.2491,186175.72,149551.443
50,002238.SZ,20230208,8.11,8.19,7.88,8.03,8.16,-0.13,-1.5931,310612.04,249193.59
51,002238.SZ,20230207,8.22,8.32,8.07,8.16,8.32,-0.16,-1.9231,262720.7,214670.122
52,002238.SZ,20230206,8.15,8.37,8.0,8.32,8.23,0.09,1.0936,351175.1,286990.529
53,002238.SZ,20230203,8.06,8.39,8.01,8.23,8.14,0.09,1.1057,384095.03,316307.946
54,002238.SZ,20230202,8.24,8.3,8.04,8.14,8.34,-0.2,-2.3981,373703.5,304336.341
55,002238.SZ,20230201,8.04,8.39,7.92,8.34,8.17,0.17,2.0808,428554.23,351609.53
56,002238.SZ,20230131,7.93,8.18,7.8,8.17,8.06,0.11,1.3648,384336.22,309054.763
57,002238.SZ,20230130,7.86,8.14,7.79,8.06,7.76,0.3,3.866,483978.46,385981.62
58,002238.SZ,20230120,7.6,7.87,7.56,7.76,7.79,-0.03,-0.3851,458248.84,355476.924
59,002238.SZ,20230119,8.02,8.2,7.79,7.79,8.65,-0.86,-9.9422,584182.09,461665.117
60,002238.SZ,20230118,9.3,9.85,8.65,8.65,9.61,-0.96,-9.9896,822592.41,755798.592
61,002238.SZ,20230117,8.92,10.01,8.81,9.61,9.1,0.51,5.6044,1081621.2,1019869.142
62,002238.SZ,20230116,10.2,10.49,8.95,9.1,9.79,-0.69,-7.048,1084946.6,1031443.825
63,002238.SZ,20230113,9.46,9.79,9.4,9.79,8.9,0.89,10.0,222969.2,214224.494
64,002238.SZ,20230112,8.0,8.9,7.68,8.9,8.09,0.81,10.0124,489772.52,406098.447
65,002238.SZ,20230111,7.82,8.09,7.73,8.09,7.35,0.74,10.068,221010.46,176315.428
66,002238.SZ,20230110,6.73,7.35,6.62,7.35,6.68,0.67,10.0299,206006.47,146342.412
67,002238.SZ,20230109,6.72,6.81,6.66,6.68,6.73,-0.05,-0.7429,95906.07,64318.236
68,002238.SZ,20230106,6.95,6.98,6.71,6.73,6.96,-0.23,-3.3046,111761.27,76072.953
69,002238.SZ,20230105,7.09,7.12,6.91,6.96,7.1,-0.14,-1.9718,144769.72,101446.238
70,002238.SZ,20230104,6.92,7.21,6.83,7.1,6.92,0.18,2.6012,240747.8,170278.563
71,002238.SZ,20230103,6.62,6.94,6.58,6.92,6.61,0.31,4.6899,136447.01,93091.857
72,002238.SZ,20221230,6.53,6.64,6.43,6.61,6.53,0.08,1.2251,92842.0,61064.384
73,002238.SZ,20221229,6.43,6.6,6.36,6.53,6.43,0.1,1.5552,74740.04,48765.278
74,002238.SZ,20221228,6.36,6.52,6.25,6.43,6.42,0.01,0.1558,62128.1,39908.347
75,002238.SZ,20221227,6.55,6.58,6.32,6.42,6.55,-0.13,-1.9847,71147.52,45507.345
76,002238.SZ,20221226,6.49,6.59,6.37,6.55,6.49,0.06,0.9245,71706.82,46586.478
77,002238.SZ,20221223,6.34,6.56,6.22,6.49,6.29,0.2,3.1797,86157.53,55636.715
78,002238.SZ,20221222,6.41,6.53,6.2,6.29,6.41,-0.12,-1.8721,65796.25,41935.755
79,002238.SZ,20221221,6.51,6.57,6.39,6.41,6.49,-0.08,-1.2327,47191.19,30441.081
80,002238.SZ,20221220,6.5,6.59,6.45,6.49,6.45,0.04,0.6202,57767.93,37675.348
81,002238.SZ,20221219,6.64,6.68,6.4,6.45,6.64,-0.19,-2.8614,73822.74,47840.938
82,002238.SZ,20221216,6.71,6.75,6.57,6.64,6.75,-0.11,-1.6296,75013.72,49826.81
83,002238.SZ,20221215,6.66,6.92,6.66,6.75,6.65,0.1,1.5038,97947.04,66629.381
84,002238.SZ,20221214,6.59,6.8,6.59,6.65,6.72,-0.07,-1.0417,91906.18,61538.701
85,002238.SZ,20221213,6.81,6.89,6.67,6.72,6.8,-0.08,-1.1765,94966.43,64238.678
86,002238.SZ,20221212,6.95,6.95,6.76,6.8,7.07,-0.27,-3.819,144025.18,98426.045
87,002238.SZ,20221209,6.8,7.07,6.74,7.07,6.79,0.28,4.1237,184413.73,126972.213
88,002238.SZ,20221208,6.96,6.97,6.74,6.79,6.98,-0.19,-2.7221,143629.62,97709.77
89,002238.SZ,20221207,7.17,7.21,6.94,6.98,7.22,-0.24,-3.3241,189003.06,133079.945
90,002238.SZ,20221206,7.28,7.43,7.12,7.22,7.28,-0.06,-0.8242,207766.08,150240.758
91,002238.SZ,20221205,7.53,7.54,7.2,7.28,7.35,-0.07,-0.9524,287855.87,210751.55
92,002238.SZ,20221202,6.87,7.35,6.87,7.35,6.99,0.36,5.1502,392590.44,281960.493
93,002238.SZ,20221201,6.84,7.17,6.7,6.99,6.8,0.19,2.7941,333844.64,232850.706
94,002238.SZ,20221130,7.0,7.07,6.71,6.8,7.05,-0.25,-3.5461,269865.93,184784.956
95,002238.SZ,20221129,6.63,7.2,6.63,7.05,6.73,0.32,4.7548,367522.51,257327.469
96,002238.SZ,20221128,6.22,6.97,6.15,6.73,6.34,0.39,6.1514,324550.85,215395.739
97,002238.SZ,20221125,6.77,6.77,6.31,6.34,6.83,-0.49,-7.1742,189709.19,123925.559
98,002238.SZ,20221124,6.94,7.1,6.77,6.83,7.08,-0.25,-3.5311,274229.64,190561.622
99,002238.SZ,20221123,7.01,7.14,6.71,7.08,7.12,-0.04,-0.5618,322606.4,223650.958
100,002238.SZ,20221122,6.75,7.18,6.6,7.12,6.82,0.3,4.3988,361599.42,250494.361
101,002238.SZ,20221121,6.96,7.01,6.56,6.82,7.08,-0.26,-3.6723,293955.25,198573.083
102,002238.SZ,20221118,6.72,7.4,6.68,7.08,6.85,0.23,3.3577,402591.77,285157.897
103,002238.SZ,20221117,6.63,7.16,6.62,6.85,6.61,0.24,3.6309,292956.22,202301.281
104,002238.SZ,20221116,6.48,6.66,6.43,6.61,6.51,0.1,1.5361,174597.14,114850.285
105,002238.SZ,20221115,6.5,6.62,6.45,6.51,6.63,-0.12,-1.81,174402.3,113329.764
106,002238.SZ,20221114,6.41,6.73,6.37,6.63,6.43,0.2,3.1104,237931.08,157007.751
107,002238.SZ,20221111,6.66,6.72,6.42,6.43,6.56,-0.13,-1.9817,245314.85,160362.877
108,002238.SZ,20221110,6.47,6.74,6.47,6.56,6.54,0.02,0.3058,269335.33,178018.989
109,002238.SZ,20221109,6.75,6.79,6.5,6.54,6.81,-0.27,-3.9648,316608.89,208180.285
110,002238.SZ,20221108,6.98,7.22,6.76,6.81,6.61,0.2,3.0257,596370.72,416473.01
111,002238.SZ,20221107,6.07,6.61,6.02,6.61,6.01,0.6,9.9834,220405.69,139754.113
112,002238.SZ,20221104,5.98,6.08,5.93,6.01,6.03,-0.02,-0.3317,228006.44,136953.619
113,002238.SZ,20221103,6.18,6.29,5.91,6.03,6.33,-0.3,-4.7393,399992.59,241839.36
114,002238.SZ,20221102,6.28,6.33,6.04,6.33,5.75,0.58,10.087,252274.77,157739.659
115,002238.SZ,20221101,6.08,6.08,5.66,5.75,5.53,0.22,3.9783,261100.04,153459.414
116,002238.SZ,20221031,5.27,5.59,5.23,5.53,5.28,0.25,4.7348,65005.96,35452.683
117,002238.SZ,20221028,5.46,5.54,5.27,5.28,5.5,-0.22,-4.0,46566.42,25046.083
118,002238.SZ,20221027,5.43,5.55,5.41,5.5,5.43,0.07,1.2891,39255.5,21594.48
119,002238.SZ,20221026,5.32,5.49,5.32,5.43,5.31,0.12,2.2599,43599.87,23647.604
120,002238.SZ,20221025,5.37,5.41,5.27,5.31,5.37,-0.06,-1.1173,48663.98,25945.835
121,002238.SZ,20221024,5.59,5.64,5.36,5.37,5.56,-0.19,-3.4173,61704.95,33889.702
122,002238.SZ,20221021,5.65,5.69,5.55,5.56,5.66,-0.1,-1.7668,44660.56,25059.557
123,002238.SZ,20221020,5.64,5.7,5.56,5.66,5.62,0.04,0.7117,46962.06,26499.538
124,002238.SZ,20221019,5.66,5.68,5.59,5.62,5.67,-0.05,-0.8818,47764.16,26906.847
125,002238.SZ,20221018,5.7,5.75,5.66,5.67,5.7,-0.03,-0.5263,52554.82,29952.936
126,002238.SZ,20221017,5.65,5.72,5.6,5.7,5.65,0.05,0.885,48060.24,27245.306
127,002238.SZ,20221014,5.58,5.67,5.58,5.65,5.56,0.09,1.6187,54494.72,30742.994
128,002238.SZ,20221013,5.53,5.63,5.51,5.56,5.55,0.01,0.1802,48298.33,26948.579
129,002238.SZ,20221012,5.43,5.56,5.38,5.55,5.43,0.12,2.2099,46303.16,25315.182
130,002238.SZ,20221011,5.45,5.47,5.36,5.43,5.44,-0.01,-0.1838,45426.43,24581.713
131,002238.SZ,20221010,5.57,5.59,5.4,5.44,5.54,-0.1,-1.8051,39187.81,21535.224
132,002238.SZ,20220930,5.66,5.69,5.53,5.54,5.66,-0.12,-2.1201,46840.18,26284.189
133,002238.SZ,20220929,5.76,5.78,5.63,5.66,5.68,-0.02,-0.3521,57274.0,32607.626
134,002238.SZ,20220928,5.86,5.86,5.67,5.68,5.87,-0.19,-3.2368,63195.6,36345.118
135,002238.SZ,20220927,5.8,5.88,5.74,5.87,5.76,0.11,1.9097,59641.23,34702.493
136,002238.SZ,20220926,5.81,5.95,5.71,5.76,5.88,-0.12,-2.0408,70781.75,41124.669
137,002238.SZ,20220923,6.09,6.14,5.87,5.88,6.08,-0.2,-3.2895,81266.0,48593.616
138,002238.SZ,20220922,6.07,6.16,6.06,6.08,6.16,-0.08,-1.2987,54394.74,33139.159
139,002238.SZ,20220921,6.1,6.17,5.96,6.16,6.16,0.0,0.0,77350.75,46924.222
140,002238.SZ,20220920,6.06,6.24,6.06,6.16,6.09,0.07,1.1494,79928.55,49016.121
141,002238.SZ,20220919,6.08,6.14,6.0,6.09,6.03,0.06,0.995,80004.66,48619.5
142,002238.SZ,20220916,6.1,6.2,6.03,6.03,6.16,-0.13,-2.1104,86551.03,53013.371
143,002238.SZ,20220915,6.32,6.32,6.05,6.16,6.27,-0.11,-1.7544,110555.34,68226.222
144,002238.SZ,20220914,6.35,6.35,6.2,6.27,6.44,-0.17,-2.6398,129242.42,81012.219
145,002238.SZ,20220913,6.39,6.47,6.36,6.44,6.39,0.05,0.7825,133352.22,85511.502
146,002238.SZ,20220909,6.53,6.62,6.36,6.39,6.59,-0.2,-3.0349,179303.6,115033.547
147,002238.SZ,20220908,6.86,6.92,6.54,6.59,6.86,-0.27,-3.9359,264164.51,176665.568
148,002238.SZ,20220907,7.22,7.25,6.82,6.86,7.36,-0.5,-6.7935,327072.43,227677.775
149,002238.SZ,20220906,7.46,7.55,7.09,7.36,7.58,-0.22,-2.9024,372778.47,270522.305
150,002238.SZ,20220905,7.37,7.97,7.36,7.58,7.67,-0.09,-1.1734,435398.75,333031.237
151,002238.SZ,20220902,7.0,7.69,7.0,7.67,7.31,0.36,4.9248,514588.92,382842.057
152,002238.SZ,20220901,8.68,8.92,7.3,7.31,8.11,-0.8,-9.8644,708780.48,565177.001
153,002238.SZ,20220831,7.8,8.11,7.77,8.11,7.37,0.74,10.0407,172509.81,138299.16
154,002238.SZ,20220830,6.65,7.37,6.64,7.37,6.7,0.67,10.0,228859.57,165488.018
155,002238.SZ,20220829,6.59,6.89,6.59,6.7,6.71,-0.01,-0.149,153938.98,103192.561
156,002238.SZ,20220826,6.91,6.93,6.44,6.71,7.15,-0.44,-6.1538,278555.77,185830.562
157,002238.SZ,20220825,6.79,7.22,6.7,7.15,6.91,0.24,3.4732,334630.17,233699.025
158,002238.SZ,20220824,6.99,7.45,6.72,6.91,7.16,-0.25,-3.4916,424355.34,301170.463
159,002238.SZ,20220823,6.53,7.16,6.51,7.16,6.51,0.65,9.9846,138415.83,97637.066
160,002238.SZ,20220822,6.25,6.8,6.11,6.51,6.22,0.29,4.6624,152406.56,98560.72
161,002238.SZ,20220819,6.19,6.42,6.15,6.22,6.18,0.04,0.6472,80297.36,50725.078
162,002238.SZ,20220818,6.2,6.21,6.07,6.18,6.21,-0.03,-0.4831,63905.52,39222.935
163,002238.SZ,20220817,6.23,6.25,6.11,6.21,6.18,0.03,0.4854,87015.2,53833.466
164,002238.SZ,20220816,5.96,6.46,5.88,6.18,5.9,0.28,4.7458,185810.72,116064.33
165,002238.SZ,20220815,5.98,6.0,5.88,5.9,6.0,-0.1,-1.6667,29249.8,17282.785
166,002238.SZ,20220812,6.03,6.07,5.96,6.0,6.04,-0.04,-0.6623,37737.23,22720.312
167,002238.SZ,20220811,6.03,6.12,5.99,6.04,5.99,0.05,0.8347,39783.18,24080.727
168,002238.SZ,20220810,5.96,6.12,5.95,5.99,5.98,0.01,0.1672,45128.0,27262.156
169,002238.SZ,20220809,5.99,6.0,5.93,5.98,5.99,-0.01,-0.1669,30410.64,18147.942
170,002238.SZ,20220808,5.91,6.02,5.84,5.99,5.92,0.07,1.1824,53284.57,31629.639
171,002238.SZ,20220805,5.81,5.92,5.74,5.92,5.81,0.11,1.8933,40728.69,23757.931
172,002238.SZ,20220804,5.6,5.82,5.6,5.81,5.59,0.22,3.9356,43035.67,24648.658
173,002238.SZ,20220803,5.58,5.73,5.57,5.59,5.56,0.03,0.5396,41268.18,23351.774
174,002238.SZ,20220802,5.89,5.89,5.51,5.56,5.92,-0.36,-6.0811,75789.25,42659.57
175,002238.SZ,20220801,5.8,5.94,5.75,5.92,5.8,0.12,2.069,61140.79,35988.413
176,002238.SZ,20220729,5.89,5.89,5.76,5.8,5.84,-0.04,-0.6849,29834.44,17341.013
177,002238.SZ,20220728,5.89,5.91,5.82,5.84,5.88,-0.04,-0.6803,26721.0,15630.074
178,002238.SZ,20220727,5.84,5.89,5.78,5.88,5.81,0.07,1.2048,36919.63,21612.736
179,002238.SZ,20220726,5.81,5.85,5.74,5.81,5.81,0.0,0.0,29977.98,17339.186
180,002238.SZ,20220725,5.84,5.9,5.79,5.81,5.84,-0.03,-0.5137,25972.0,15135.092
