,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000333.SZ,20230420,56.18,58.04,56.18,57.04,56.08,0.96,1.7118,367949.25,2114956.905
1,000333.SZ,20230419,56.78,57.25,56.05,56.08,56.78,-0.7,-1.2328,191886.58,1084909.581
2,000333.SZ,20230418,55.2,57.4,55.17,56.78,55.42,1.36,2.454,387063.49,2197663.192
3,000333.SZ,20230417,53.91,55.58,53.89,55.42,53.94,1.48,2.7438,262280.48,1444699.532
4,000333.SZ,20230414,54.18,54.65,53.83,53.94,54.14,-0.2,-0.3694,142124.47,771635.252
5,000333.SZ,20230413,55.05,55.29,54.14,54.14,55.5,-1.36,-2.4505,182594.94,994810.155
6,000333.SZ,20230412,55.84,56.75,55.4,55.5,55.84,-0.34,-0.6089,223024.6,1251325.789
7,000333.SZ,20230411,54.41,56.37,54.4,55.84,54.76,1.08,1.9722,324365.52,1815026.843
8,000333.SZ,20230410,54.4,55.06,54.01,54.76,54.68,0.08,0.1463,156492.55,853817.627
9,000333.SZ,20230407,53.91,55.27,53.91,54.68,54.02,0.66,1.2218,158640.67,869954.356
10,000333.SZ,20230406,54.42,55.0,53.75,54.02,54.63,-0.61,-1.1166,152434.79,827518.348
11,000333.SZ,20230404,54.5,54.72,53.75,54.63,54.69,-0.06,-0.1097,179891.25,975597.257
12,000333.SZ,20230403,55.0,55.4,54.2,54.69,53.81,0.88,1.6354,373914.78,2056019.795
13,000333.SZ,20230331,54.11,54.62,53.36,53.81,54.47,-0.66,-1.2117,277887.5,1500198.904
14,000333.SZ,20230330,51.35,54.8,51.3,54.47,51.4,3.07,5.9728,571574.12,3061435.505
15,000333.SZ,20230329,51.38,51.57,51.1,51.4,51.09,0.31,0.6068,128030.42,656903.325
16,000333.SZ,20230328,51.7,52.08,51.06,51.09,51.85,-0.76,-1.4658,128678.93,660858.734
17,000333.SZ,20230327,52.09,52.46,51.7,51.85,52.09,-0.24,-0.4607,127683.45,663222.02
18,000333.SZ,20230324,51.82,52.17,51.64,52.09,51.82,0.27,0.521,132775.63,689957.504
