,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,001367.SZ,20230420,53.99,53.99,51.46,51.6,54.02,-2.42,-4.4798,37933.55,198391.787
1,001367.SZ,20230419,54.54,55.12,53.66,54.02,54.73,-0.71,-1.2973,33260.79,180145.306
2,001367.SZ,20230418,57.02,57.4,54.61,54.73,57.33,-2.6,-4.5351,44103.97,244681.263
3,001367.SZ,20230417,63.0,63.0,57.33,57.33,63.7,-6.37,-10.0,59929.22,350281.959
4,001367.SZ,20230414,70.55,72.5,63.53,63.7,70.5,-6.8,-9.6454,68273.76,470725.05
5,001367.SZ,20230413,70.68,72.2,67.79,70.5,73.0,-2.5,-3.4247,61812.24,431316.645
6,001367.SZ,20230412,76.0,76.49,67.0,73.0,82.0,-9.0,-10.9756,86690.78,617388.71
7,001367.SZ,20230411,68.5,88.83,66.81,82.0,74.88,7.12,9.5085,112604.81,885228.823
8,001367.SZ,20230410,65.0,84.5,60.19,74.88,44.48,30.4,68.3453,119639.87,864163.553
