,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,date
28,UR,2719.0,UR301,2670.0,UR305,2551.0,-49.0,-168.0,-0.01802133137182793,-0.061787421846266954,20230103
29,SA,2700.0,SA301,2917.0,SA305,2728.0,217.0,28.0,0.08037037037037043,0.010370370370370363,20230103
30,CU,65855.0,cu2301,65680.0,cu2303,65610.0,-175.0,-245.0,-0.00265735327613692,-0.0037202945865917325,20230103
31,AL,18330.0,al2301,18390.0,al2302,18330.0,60.0,0.0,0.003273322422258529,0.0,20230103
32,ZN,23742.0,zn2301,23515.0,zn2302,23420.0,-227.0,-322.0,-0.009561115323056146,-0.013562463145480597,20230103
33,PB,15731.25,pb2301,15855.0,pb2302,15900.0,123.75,168.75,0.007866507747318341,0.010727056019070424,20230103
34,NI,236150.0,ni2301,231640.0,ni2302,227130.0,-4510.0,-9020.0,-0.019098030912555575,-0.03819606182511115,20230103
35,SN,208012.5,sn2301,207690.0,sn2302,208130.0,-322.5,117.5,-0.0015503875968991832,0.0005648698996454371,20230103
36,AU,410.47,au2301,413.0,au2304,410.98,2.5299999999999727,0.5099999999999909,0.0061636660413670885,0.0012424781348210345,20230103
37,AG,5315.67,ag2301,5352.0,ag2306,5392.0,36.32999999999993,76.32999999999993,0.0068345100429485495,0.014359431642671616,20230103
38,RB,4073.33,rb2301,4083.0,rb2305,4044.0,9.670000000000073,-29.329999999999927,0.0023739790294428076,-0.0072004968907503075,20230103
39,WR,4350.0,wr2301,4783.0,wr2305,4778.0,433.0,428.0,0.0995402298850574,0.09839080459770111,20230103
40,HC,4152.0,hc2301,4110.0,hc2305,4077.0,-42.0,-75.0,-0.010115606936416222,-0.018063583815028927,20230103
41,FU,5960.0,fu2302,2643.0,fu2305,2728.0,-3317.0,-3232.0,-0.5565436241610738,-0.5422818791946309,20230103
42,BU,3806.0,bu2301,3769.0,bu2306,3885.0,-37.0,79.0,-0.009721492380451946,0.02075669994745133,20230103
43,RU,12450.0,ru2301,13165.0,ru2305,12840.0,715.0,390.0,0.05742971887550197,0.031325301204819356,20230103
44,SP,7340.0,sp2301,7450.0,sp2305,6624.0,110.0,-716.0,0.014986376021798309,-0.09754768392370572,20230103
45,SS,17275.0,ss2301,16595.0,ss2302,16660.0,-680.0,-615.0,-0.03936324167872651,-0.03560057887120116,20230103
46,C,2834.29,c2301,2832.0,c2303,2863.0,-2.2899999999999636,28.710000000000036,-0.0008079624879598901,0.010129520973506612,20230104
47,CS,3138.0,cs2301,2998.0,cs2303,3001.0,-140.0,-137.0,-0.04461440407903128,-0.043658381134480506,20230104
48,A,5550.0,a2301,5240.0,a2305,5205.0,-310.0,-345.0,-0.05585585585585584,-0.06216216216216219,20230104
49,M,4626.0,m2301,4606.0,m2305,3890.0,-20.0,-736.0,-0.004323389537397304,-0.15910073497622135,20230104
50,Y,9410.0,y2301,9188.0,y2305,8822.0,-222.0,-588.0,-0.023591923485653532,-0.06248671625929858,20230104
51,P,8102.5,p2301,7718.0,p2305,8236.0,-384.5,133.5,-0.0474544893551373,0.016476396174020413,20230104
52,JD,4685.0,jd2301,3939.0,jd2305,4313.0,-746.0,-372.0,-0.15923159018143007,-0.07940234791889011,20230104
53,L,8314.29,l2301,8108.0,l2305,8131.0,-206.29000000000087,-183.29000000000087,-0.02481149923805892,-0.022045177639942848,20230104
54,V,6141.67,v2301,6186.0,v2305,6256.0,44.32999999999993,114.32999999999993,0.0072179065303086265,0.018615458010606156,20230104
55,PP,7875.0,pp2301,7777.0,pp2305,7810.0,-98.0,-65.0,-0.01244444444444448,-0.008253968253968291,20230104
56,I,863.44,i2301,861.5,i2305,850.5,-1.9400000000000546,-12.940000000000055,-0.0022468266469007903,-0.014986565366441273,20230104
57,EG,4091.67,eg2301,4010.0,eg2305,4167.0,-81.67000000000007,75.32999999999993,-0.019960065205649524,0.018410575632932247,20230104
58,EB,8233.33,eb2301,8391.0,eb2302,8458.0,157.67000000000007,224.67000000000007,0.019150210182271366,0.02728786529873095,20230104
59,PG,5244.0,pg2301,4330.0,pg2302,4311.0,-914.0,-933.0,-0.17429443173150272,-0.17791762013729973,20230104
60,LH,16.47,lh2301,14095.0,lh2303,15695.0,14078.53,15678.53,854.7984213721919,951.9447480267153,20230104
61,WH,3128.0,WH301,3526.0,WH303,3284.0,398.0,156.0,0.1272378516624042,0.04987212276214836,20230104
62,PM,3128.0,PM301,3043.0,PM301,3043.0,-85.0,-85.0,-0.02717391304347827,-0.02717391304347827,20230104
63,CF,15070.83,CF301,14290.0,CF305,14305.0,-780.8299999999999,-765.8299999999999,-0.05181068328685279,-0.05081538309436173,20230104
64,SR,5780.0,SR301,5796.0,SR303,5719.0,16.0,-61.0,0.0027681660899654403,-0.010553633217993075,20230104
65,TA,5510.0,TA301,5460.0,TA305,5464.0,-50.0,-46.0,-0.00907441016333943,-0.008348457350272231,20230104
66,OI,12888.0,OI301,11341.0,OI305,10650.0,-1547.0,-2238.0,-0.12003414028553694,-0.17364990689013038,20230104
67,MA,2684.17,MA301,2634.0,MA305,2649.0,-50.17000000000007,-35.17000000000007,-0.018691066512180665,-0.013102746845393587,20230104
68,FG,1512.0,FG301,1577.0,FG305,1659.0,65.0,147.0,0.04298941798941791,0.09722222222222232,20230104
69,RS,7184.0,RS307,5833.0,RS311,6046.0,-1351.0,-1138.0,-0.18805679287305122,-0.15840757238307346,20230104
70,RM,3372.0,RM301,3235.0,RM305,3201.0,-137.0,-171.0,-0.04062870699881371,-0.05071174377224197,20230104
71,SF,8190.0,SF301,8690.0,SF303,8312.0,500.0,122.0,0.061050061050061055,0.014896214896214843,20230104
72,SM,7333.33,SM301,7586.0,SM305,7558.0,252.67000000000007,224.67000000000007,0.03445501566137077,0.03063683210765089,20230104
73,CY,24650.0,CY301,20925.0,CY305,21715.0,-3725.0,-2935.0,-0.15111561866125756,-0.11906693711967542,20230104
74,UR,2723.0,UR301,2696.0,UR305,2565.0,-27.0,-158.0,-0.009915534337128218,-0.05802423797282408,20230104
75,SA,2700.0,SA301,2959.0,SA305,2768.0,259.0,68.0,0.09592592592592597,0.0251851851851852,20230104
76,CU,65225.0,cu2301,65020.0,cu2303,64990.0,-205.0,-235.0,-0.0031429666538903556,-0.003602912993484142,20230104
77,AL,18043.33,al2301,18060.0,al2302,18005.0,16.669999999998254,-38.330000000001746,0.0009238871095300638,-0.002124330708356048,20230104
78,ZN,23784.0,zn2301,23435.0,zn2302,23340.0,-349.0,-444.0,-0.014673730238816018,-0.018668012108980836,20230104
79,PB,15662.5,pb2301,15775.0,pb2302,15825.0,112.5,162.5,0.007182761372705571,0.010375099760574713,20230104
80,NI,239616.67,ni2301,235650.0,ni2302,232350.0,-3966.670000000013,-7266.670000000013,-0.016554232224327392,-0.030326228972299862,20230104
81,SN,209450.0,sn2301,209510.0,sn2302,210080.0,60.0,630.0,0.0002864645500120222,0.003007877775125234,20230104
82,AU,411.84,au2301,408.46,au2304,412.62,-3.3799999999999955,0.7800000000000296,-0.008207070707070718,0.0018939393939394478,20230104
83,AG,5328.33,ag2301,5340.0,ag2306,5390.0,11.670000000000073,61.67000000000007,0.0021901796622956216,0.011573982842654207,20230104
84,RB,4073.33,rb2301,4077.0,rb2305,4045.0,3.6700000000000728,-28.329999999999927,0.0009009827340284993,-0.006954997508181293,20230104
85,WR,4330.0,wr2301,4783.0,wr2305,4786.0,453.0,456.0,0.10461893764434183,0.10531177829099314,20230104
86,HC,4148.0,hc2301,4118.0,hc2305,4088.0,-30.0,-60.0,-0.007232401157184154,-0.014464802314368419,20230104
87,FU,5960.0,fu2302,2492.0,fu2305,2615.0,-3468.0,-3345.0,-0.5818791946308726,-0.561241610738255,20230104
88,BU,3829.33,bu2301,3705.0,bu2306,3807.0,-124.32999999999993,-22.329999999999927,-0.03246782074148735,-0.005831307304410949,20230104
89,RU,12560.0,ru2301,13520.0,ru2305,13090.0,960.0,530.0,0.07643312101910826,0.04219745222929938,20230104
90,SP,7350.0,sp2301,7464.0,sp2305,6654.0,114.0,-696.0,0.015510204081632617,-0.09469387755102043,20230104
91,SS,17325.0,ss2301,16975.0,ss2302,17020.0,-350.0,-305.0,-0.02020202020202022,-0.017604617604617623,20230104
92,C,2834.29,c2301,2832.0,c2303,2872.0,-2.2899999999999636,37.710000000000036,-0.0008079624879598901,0.013304919397803427,20230105
93,CS,3142.0,cs2301,3011.0,cs2303,3021.0,-131.0,-121.0,-0.0416931890515595,-0.038510502864417595,20230105
94,A,5550.0,a2301,5240.0,a2305,5170.0,-310.0,-380.0,-0.05585585585585584,-0.06846846846846844,20230105
95,M,4584.0,m2301,4556.0,m2305,3843.0,-28.0,-741.0,-0.00610820244328103,-0.16164921465968585,20230105
96,Y,9330.0,y2301,9160.0,y2305,8732.0,-170.0,-598.0,-0.018220793140407254,-0.0640943193997856,20230105
97,P,8010.0,p2301,7892.0,p2305,8132.0,-118.0,122.0,-0.014731585518102386,0.015230961298376977,20230105
98,JD,4685.0,jd2301,3978.0,jd2305,4368.0,-707.0,-317.0,-0.15090715048025616,-0.06766275346851658,20230105
99,L,8218.57,l2301,8027.0,l2305,8017.0,-191.5699999999997,-201.5699999999997,-0.023309407841023422,-0.024526164527405636,20230105
100,V,6141.67,v2301,6152.0,v2305,6218.0,10.329999999999927,76.32999999999993,0.0016819529541638456,0.012428215778444551,20230105
101,PP,7816.67,pp2301,7751.0,pp2305,7703.0,-65.67000000000007,-113.67000000000007,-0.008401275735063662,-0.014541998063113848,20230105
102,I,849.22,i2301,848.5,i2305,839.5,-0.7200000000000273,-9.720000000000027,-0.0008478368385106405,-0.011445797319893591,20230105
103,EG,4083.33,eg2301,4018.0,eg2305,4112.0,-65.32999999999993,28.670000000000073,-0.015999196734038157,0.007021230221412544,20230105
104,EB,8183.33,eb2301,8233.0,eb2302,8276.0,49.67000000000007,92.67000000000007,0.00606965624018585,0.011324240865271173,20230105
105,PG,5244.0,pg2301,4330.0,pg2302,4238.0,-914.0,-1006.0,-0.17429443173150272,-0.19183829138062547,20230105
106,LH,16.13,lh2301,14380.0,lh2303,15865.0,14363.87,15848.87,890.5065096094235,982.5709857408556,20230105
107,WH,3128.0,WH301,3532.0,WH303,3290.0,404.0,162.0,0.12915601023017897,0.05179028132992336,20230105
108,PM,3128.0,PM301,3043.0,PM301,3043.0,-85.0,-85.0,-0.02717391304347827,-0.02717391304347827,20230105
109,CF,15095.17,CF301,14295.0,CF305,14270.0,-800.1700000000001,-825.1700000000001,-0.05300834637834484,-0.054664505268903874,20230105
110,SR,5770.0,SR301,5765.0,SR303,5673.0,-5.0,-97.0,-0.0008665511265164572,-0.016811091854419424,20230105
111,TA,5395.0,TA301,5356.0,TA305,5342.0,-39.0,-53.0,-0.0072289156626506035,-0.009823911028730259,20230105
112,OI,12392.0,OI301,11277.0,OI305,10511.0,-1115.0,-1881.0,-0.08997740477727567,-0.151791478373144,20230105
113,MA,2671.67,MA301,2633.0,MA305,2628.0,-38.67000000000007,-43.67000000000007,-0.014474092983040587,-0.01634558160251831,20230105
114,FG,1516.0,FG301,1534.0,FG305,1670.0,18.0,154.0,0.01187335092348274,0.10158311345646442,20230105
115,RS,7184.0,RS307,5833.0,RS311,6006.0,-1351.0,-1178.0,-0.18805679287305122,-0.16397550111358572,20230105
116,RM,3368.0,RM301,3232.0,RM305,3168.0,-136.0,-200.0,-0.040380047505938266,-0.05938242280285033,20230105
117,SF,8167.14,SF301,8666.0,SF303,8250.0,498.8599999999997,82.85999999999967,0.06108135773355183,0.010145534422086433,20230105
118,SM,7241.67,SM301,7564.0,SM305,7532.0,322.3299999999999,290.3299999999999,0.04451045131854947,0.04009158108557842,20230105
119,CY,24650.0,CY301,21005.0,CY305,21855.0,-3645.0,-2795.0,-0.14787018255578088,-0.11338742393509127,20230105
120,UR,2725.0,UR301,2696.0,UR305,2525.0,-29.0,-200.0,-0.01064220183486242,-0.07339449541284404,20230105
121,SA,2700.0,SA301,3006.0,SA305,2775.0,306.0,75.0,0.11333333333333329,0.02777777777777768,20230105
122,CU,64301.67,cu2301,64180.0,cu2303,64030.0,-121.66999999999825,-271.66999999999825,-0.0018921748066573763,-0.004224929150362655,20230105
123,AL,17736.67,al2301,17820.0,al2302,17800.0,83.33000000000175,63.330000000001746,0.0046981761514421905,0.003570568770800975,20230105
124,ZN,23490.0,zn2301,23250.0,zn2302,23115.0,-240.0,-375.0,-0.010217113665389577,-0.015964240102171123,20230105
125,PB,15575.0,pb2301,15655.0,pb2303,15725.0,80.0,150.0,0.005136436597110716,0.009630818619582593,20230105
126,NI,229816.67,ni2301,226920.0,ni2302,223730.0,-2896.670000000013,-6086.670000000013,-0.01260426408580373,-0.026484893371747198,20230105
127,SN,207950.0,sn2301,206880.0,sn2302,207230.0,-1070.0,-720.0,-0.005145467660495284,-0.00346237076220246,20230105
128,AU,413.29,au2301,412.0,au2304,414.54,-1.2900000000000205,1.25,-0.003121294974473221,0.0030245106341793004,20230105
129,AG,5262.67,ag2301,5298.0,ag2306,5328.0,35.32999999999993,65.32999999999993,0.006713322324979565,0.012413850763965728,20230105
130,RB,4052.22,rb2301,4044.0,rb2305,4001.0,-8.2199999999998,-51.2199999999998,-0.0020285177014081057,-0.012639984995878706,20230105
131,WR,4336.0,wr2301,4783.0,wr2305,4761.0,447.0,425.0,0.10309040590405893,0.0980166051660516,20230105
132,HC,4134.0,hc2301,4095.0,hc2305,4056.0,-39.0,-78.0,-0.009433962264150941,-0.018867924528301883,20230105
133,FU,5966.0,fu2302,2450.0,fu2305,2520.0,-3516.0,-3446.0,-0.589339591015756,-0.577606436473349,20230105
134,BU,3809.33,bu2301,3673.0,bu2306,3749.0,-136.32999999999993,-60.32999999999993,-0.03578844573717688,-0.015837430729288338,20230105
135,RU,12490.0,ru2301,13500.0,ru2305,12990.0,1010.0,500.0,0.08086469175340283,0.04003202562049646,20230105
136,SP,7350.0,sp2301,7482.0,sp2305,6624.0,132.0,-726.0,0.01795918367346938,-0.0987755102040816,20230105
137,SS,17450.0,ss2301,16625.0,ss2302,16680.0,-825.0,-770.0,-0.04727793696275073,-0.044126074498567314,20230105
138,C,2835.71,c2301,2851.0,c2303,2879.0,15.289999999999964,43.289999999999964,0.005391947695638777,0.015266018034284068,20230106
139,CS,3152.0,cs2301,3012.0,cs2303,3038.0,-140.0,-114.0,-0.04441624365482233,-0.03616751269035534,20230106
140,A,5550.0,a2301,5240.0,a2305,5175.0,-310.0,-375.0,-0.05585585585585584,-0.06756756756756754,20230106
141,M,4548.0,m2301,4541.0,m2305,3801.0,-7.0,-747.0,-0.0015391380826736967,-0.16424802110817938,20230106
142,Y,9310.0,y2301,9160.0,y2305,8708.0,-150.0,-602.0,-0.01611170784103111,-0.06466165413533831,20230106
143,P,7987.5,p2301,7762.0,p2305,8084.0,-225.5,96.5,-0.028231611893583697,0.012081377151799577,20230106
144,JD,4745.0,jd2301,4089.0,jd2305,4358.0,-656.0,-387.0,-0.13825079030558485,-0.08155953635405688,20230106
145,L,8204.29,l2301,8023.0,l2305,8015.0,-181.29000000000087,-189.29000000000087,-0.022096976094214238,-0.023072075706733974,20230106
146,V,6155.0,v2301,6200.0,v2305,6302.0,45.0,147.0,0.007311129163281915,0.023883021933387427,20230106
147,PP,7783.33,pp2301,7705.0,pp2305,7685.0,-78.32999999999993,-98.32999999999993,-0.010063815873154525,-0.012633410121374755,20230106
148,I,850.0,i2301,840.5,i2305,844.0,-9.5,-6.0,-0.011176470588235343,-0.007058823529411784,20230106
149,EG,4060.0,eg2301,3970.0,eg2305,4099.0,-90.0,39.0,-0.022167487684729092,0.009605911330049288,20230106
150,EB,8141.67,eb2301,8216.0,eb2302,8272.0,74.32999999999993,130.32999999999993,0.009129576610203971,0.016007772361198658,20230106
151,PG,5194.0,pg2301,4267.0,pg2302,4238.0,-927.0,-956.0,-0.17847516365036575,-0.18405852907200615,20230106
152,LH,15.8,lh2301,13420.0,lh2303,15750.0,13404.2,15734.2,848.367088607595,995.8354430379746,20230106
153,WH,3128.0,WH301,3559.0,WH303,3315.0,431.0,187.0,0.13778772378516635,0.059782608695652106,20230106
154,PM,3128.0,PM301,3043.0,PM301,3043.0,-85.0,-85.0,-0.02717391304347827,-0.02717391304347827,20230106
155,CF,15091.5,CF301,14355.0,CF305,14315.0,-736.5,-776.5,-0.04880230593380375,-0.05145280455885759,20230106
156,SR,5764.0,SR301,5769.0,SR303,5667.0,5.0,-97.0,0.000867453157529452,-0.016828591256072167,20230106
157,TA,5405.91,TA301,5308.0,TA305,5300.0,-97.90999999999985,-105.90999999999985,-0.018111659276606518,-0.01959152113150231,20230106
158,OI,12328.0,OI301,11155.0,OI305,10393.0,-1173.0,-1935.0,-0.09514925373134331,-0.15695976638546394,20230106
159,MA,2680.0,MA301,2616.0,MA305,2620.0,-64.0,-60.0,-0.023880597014925398,-0.02238805970149249,20230106
160,FG,1516.0,FG301,1570.0,FG305,1677.0,54.0,161.0,0.03562005277044844,0.10620052770448551,20230106
161,RS,7184.0,RS307,5833.0,RS311,6006.0,-1351.0,-1178.0,-0.18805679287305122,-0.16397550111358572,20230106
162,RM,3366.0,RM301,3479.0,RM305,3128.0,113.0,-238.0,0.033571004159239415,-0.07070707070707072,20230106
163,SF,8167.14,SF301,8608.0,SF303,8220.0,440.8599999999997,52.85999999999967,0.05397972852185706,0.006472277933278869,20230106
164,SM,7241.67,SM301,7598.0,SM305,7490.0,356.3299999999999,248.32999999999993,0.049205500941081226,0.034291813904803625,20230106
165,CY,24650.0,CY301,21205.0,CY305,22005.0,-3445.0,-2645.0,-0.13975659229208925,-0.10730223123732252,20230106
166,UR,2742.0,UR301,2684.0,UR305,2526.0,-58.0,-216.0,-0.02115244347191836,-0.07877461706783373,20230106
167,SA,2766.67,SA301,2980.0,SA305,2792.0,213.32999999999993,25.329999999999927,0.07710713601549868,0.00915541065613179,20230106
168,CU,65161.67,cu2301,65170.0,cu2303,65090.0,8.330000000001746,-71.66999999999825,0.00012783588879794472,-0.0010998797299086593,20230106
169,AL,17706.67,al2301,17835.0,al2302,17865.0,128.33000000000175,158.33000000000175,0.007247551346470038,0.008941828135951235,20230106
170,ZN,23426.0,zn2301,23315.0,zn2302,23240.0,-111.0,-186.0,-0.004738324938103,-0.007939895842226541,20230106
171,PB,15562.5,pb2301,15635.0,pb2303,15700.0,72.5,137.5,0.004658634538152517,0.008835341365461824,20230106
172,NI,216683.33,ni2301,217670.0,ni2302,212640.0,986.6700000000128,-4043.329999999987,0.004553511338412752,-0.018660087972618755,20230106
173,SN,202450.0,sn2301,204570.0,sn2302,205370.0,2120.0,2920.0,0.01047172141269459,0.014423314398616993,20230106
174,AU,410.48,au2301,409.0,au2304,410.38,-1.4800000000000182,-0.10000000000002274,-0.0036055349834340777,-0.00024361722861043766,20230106
175,AG,5139.67,ag2301,5147.0,ag2306,5180.0,7.329999999999927,40.32999999999993,0.001426161601814968,0.007846807285292634,20230106
176,RB,4057.78,rb2301,4099.0,rb2305,4070.0,41.2199999999998,12.2199999999998,0.010158263878278229,0.003011498898412457,20230106
177,WR,4336.0,wr2301,4783.0,wr2305,4836.0,447.0,500.0,0.10309040590405893,0.1153136531365313,20230106
178,HC,4210.0,hc2301,4166.0,hc2305,4132.0,-44.0,-78.0,-0.010451306413301609,-0.018527315914489306,20230106
179,FU,5966.0,fu2302,2442.0,fu2305,2517.0,-3524.0,-3449.0,-0.5906805229634596,-0.5781092859537378,20230106
180,BU,3787.67,bu2301,3676.0,bu2306,3759.0,-111.67000000000007,-28.670000000000073,-0.029482505075679843,-0.007569297219662818,20230106
181,RU,12410.0,ru2301,13390.0,ru2305,12855.0,980.0,445.0,0.0789685737308623,0.035858178887993475,20230106
182,SP,7360.0,sp2301,7538.0,sp2305,6606.0,178.0,-754.0,0.02418478260869561,-0.102445652173913,20230106
183,SS,17450.0,ss2301,16580.0,ss2302,16620.0,-870.0,-830.0,-0.04985673352435527,-0.047564469914040064,20230106
184,C,2835.71,c2301,2859.0,c2303,2887.0,23.289999999999964,51.289999999999964,0.008213110649537558,0.01808718098818285,20230109
185,CS,3152.0,cs2301,3041.0,cs2303,3057.0,-111.0,-95.0,-0.035215736040609125,-0.030139593908629414,20230109
186,A,5550.0,a2301,5300.0,a2305,5218.0,-250.0,-332.0,-0.04504504504504503,-0.059819819819819875,20230109
187,M,4558.0,m2301,4555.0,m2305,3811.0,-3.0,-747.0,-0.0006581834137779907,-0.16388767003071525,20230109
188,Y,9244.0,y2301,9160.0,y2305,8666.0,-84.0,-578.0,-0.009086975335352632,-0.06252704456945046,20230109
189,P,7875.0,p2301,7762.0,p2305,8032.0,-113.0,157.0,-0.014349206349206334,0.01993650793650792,20230109
190,JD,4745.0,jd2301,4132.0,jd2305,4353.0,-613.0,-392.0,-0.1291886195995785,-0.08261327713382505,20230109
191,L,8197.14,l2301,8023.0,l2305,8014.0,-174.13999999999942,-183.13999999999942,-0.021243994856742665,-0.022341938773767334,20230109
192,V,6166.67,v2301,6300.0,v2305,6356.0,133.32999999999993,189.32999999999993,0.021621069394016423,0.030702145566407824,20230109
193,PP,7741.67,pp2301,7693.0,pp2305,7670.0,-48.67000000000007,-71.67000000000007,-0.0062867572500506785,-0.009257692461704048,20230109
194,I,838.78,i2301,842.5,i2305,829.5,3.7200000000000273,-9.279999999999973,0.004435012756622836,-0.011063687736951211,20230109
195,EG,4058.33,eg2301,3956.0,eg2305,4096.0,-102.32999999999993,37.67000000000007,-0.025214805104562643,0.009282143147550936,20230109
196,EB,8166.67,eb2301,8250.0,eb2302,8317.0,83.32999999999993,150.32999999999993,0.010203669304624796,0.01840774758867436,20230109
197,PG,5230.0,pg2301,4265.0,pg2302,4267.0,-965.0,-963.0,-0.18451242829827919,-0.1841300191204589,20230109
198,LH,15.7,lh2301,13420.0,lh2303,15755.0,13404.3,15739.3,853.7770700636943,1002.5031847133758,20230109
199,WH,3128.0,WH301,3559.0,WH303,3318.0,431.0,190.0,0.13778772378516635,0.060741687979539716,20230109
200,PM,3128.0,PM301,3043.0,PM301,3043.0,-85.0,-85.0,-0.02717391304347827,-0.02717391304347827,20230109
201,CF,15108.0,CF301,14415.0,CF305,14365.0,-693.0,-743.0,-0.04586973788721205,-0.0491792427852793,20230109
202,SR,5764.0,SR301,5756.0,SR303,5660.0,-8.0,-104.0,-0.001387925052047212,-0.018043025676613422,20230109
203,TA,5377.73,TA301,5268.0,TA305,5302.0,-109.72999999999956,-75.72999999999956,-0.020404520122802694,-0.014082149903397845,20230109
204,OI,12208.0,OI301,11123.0,OI305,10301.0,-1085.0,-1907.0,-0.0888761467889908,-0.1562090432503277,20230109
205,MA,2646.67,MA301,2545.0,MA305,2601.0,-101.67000000000007,-45.67000000000007,-0.0384143093018775,-0.017255645773745942,20230109
206,FG,1531.2,FG301,1569.0,FG305,1680.0,37.799999999999955,148.79999999999995,0.02468652037617547,0.09717868338557989,20230109
207,RS,7176.0,RS307,5833.0,RS311,6006.0,-1343.0,-1170.0,-0.18715161649944256,-0.1630434782608695,20230109
208,RM,3366.0,RM301,3479.0,RM305,3156.0,113.0,-210.0,0.033571004159239415,-0.0623885918003565,20230109
209,SF,8090.0,SF301,8664.0,SF303,8392.0,574.0,302.0,0.07095179233621751,0.037330037082818235,20230109
210,SM,7175.0,SM301,7688.0,SM305,7608.0,513.0,433.0,0.07149825783972119,0.060348432055749024,20230109
211,CY,24700.0,CY301,21230.0,CY305,22120.0,-3470.0,-2580.0,-0.1404858299595142,-0.10445344129554657,20230109
212,UR,2744.0,UR301,2710.0,UR305,2568.0,-34.0,-176.0,-0.012390670553935834,-0.06413994169096215,20230109
213,SA,2783.33,SA301,2989.0,SA305,2801.0,205.67000000000007,17.670000000000073,0.07389350166886421,0.006348510597018686,20230109
214,CU,66220.0,cu2301,66020.0,cu2303,65640.0,-200.0,-580.0,-0.0030202355783751633,-0.008758683177287785,20230109
215,AL,17873.33,al2301,17930.0,al2302,17915.0,56.669999999998254,41.669999999998254,0.0031706458729290343,0.002331406626521204,20230109
