,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,date
75,BU,3400.67,bu1901,2704.0,bu1906,2598.0,-696.6700000000001,-802.6700000000001,-0.20486257119920492,-0.236032899399236,20190103
76,RU,10687.5,ru1901,11115.0,ru1905,11400.0,427.5,712.5,0.040000000000000036,0.06666666666666665,20190103
77,SP,5600.0,sp1906,5084.0,sp1906,5084.0,-516.0,-516.0,-0.09214285714285719,-0.09214285714285719,20190103
78,C,1840.0,c1901,1840.0,c1905,1864.0,0.0,24.0,0.0,0.01304347826086949,20190104
79,CS,2555.0,cs1901,2340.0,cs1905,2334.0,-215.0,-221.0,-0.08414872798434447,-0.08649706457925632,20190104
80,A,3580.0,a1901,3248.0,a1905,3441.0,-332.0,-139.0,-0.09273743016759772,-0.038826815642458046,20190104
81,M,2865.0,m1901,2842.0,m1905,2687.0,-23.0,-178.0,-0.008027923211169297,-0.06212914485165799,20190104
82,Y,5256.67,y1901,5028.0,y1905,5518.0,-228.67000000000007,261.3299999999999,-0.043500923588507545,0.04971398242613678,20190104
83,P,4180.0,p1901,4176.0,p1905,4618.0,-4.0,438.0,-0.000956937799043045,0.10478468899521531,20190104
84,JD,4070.0000000000005,jd1901,4296.0,jd1905,3417.0,225.99999999999955,-653.0000000000005,0.055528255528255466,-0.1604422604422605,20190104
85,L,9200.0,l1901,9015.0,l1905,8555.0,-185.0,-645.0,-0.02010869565217388,-0.07010869565217392,20190104
86,V,6475.0,v1901,6660.0,v1905,6360.0,185.0,-115.0,0.02857142857142847,-0.01776061776061777,20190104
87,PP,9083.33,pp1901,9172.0,pp1905,8601.0,88.67000000000007,-482.3299999999999,0.009761838444711346,-0.05310056994516332,20190104
88,I,565.89,i1901,555.0,i1905,505.5,-10.889999999999986,-60.389999999999986,-0.01924402268992209,-0.10671685309865875,20190104
89,EG,5800.0,eg1906,5137.0,eg1906,5137.0,-663.0,-663.0,-0.11431034482758617,-0.11431034482758617,20190104
90,PM,2540.0,PM901,2216.0,PM905,2286.0,-324.0,-254.0,-0.12755905511811028,-0.09999999999999998,20190104
91,CF,15237.0,CF901,14215.0,CF905,14920.0,-1022.0,-317.0,-0.06707357091290933,-0.02080462033208641,20190104
92,SR,5080.0,SR901,4768.0,SR905,4696.0,-312.0,-384.0,-0.06141732283464563,-0.07559055118110236,20190104
93,TA,6265.56,TA901,6006.0,TA905,5750.0,-259.5600000000004,-515.5600000000004,-0.041426464673548824,-0.08228474390158269,20190104
94,OI,6175.0,OI901,6353.0,OI905,6532.0,178.0,357.0,0.028825910931174148,0.05781376518218617,20190104
95,MA,2190.0,MA901,2361.0,MA905,2465.0,171.0,275.0,0.07808219178082187,0.12557077625570767,20190104
96,FG,1478.4,FG901,1372.0,FG905,1307.0,-106.40000000000009,-171.4000000000001,-0.07196969696969702,-0.1159361471861472,20190104
97,RS,4986.67,RS907,5271.0,RS909,5411.0,284.3299999999999,424.3299999999999,0.05701801001469908,0.08509285755825036,20190104
98,RM,2255.0,RM901,2084.0,RM905,2162.0,-171.0,-93.0,-0.07583148558758313,-0.041241685144124185,20190104
99,SF,5500.0,SF901,5756.0,SF905,5772.0,256.0,272.0,0.046545454545454445,0.04945454545454542,20190104
100,SM,7575.0,SM901,8060.0,SM905,7376.0,485.0,-199.0,0.06402640264026394,-0.02627062706270622,20190104
101,CY,24600.0,CY901,22700.0,CY905,24045.0,-1900.0,-555.0,-0.07723577235772361,-0.022560975609756118,20190104
102,CU,46890.0,cu1901,46830.0,cu1903,46760.0,-60.0,-130.0,-0.001279590531030106,-0.0027724461505651554,20190104
103,AL,13310.0,al1902,13345.0,al1903,13390.0,35.0,80.0,0.0026296018031555235,0.006010518407212562,20190104
104,ZN,21870.0,zn1901,20795.0,zn1903,19965.0,-1075.0,-1905.0,-0.04915409236396895,-0.08710562414266121,20190104
105,PB,18300.0,pb1901,18285.0,pb1902,17670.0,-15.0,-630.0,-0.0008196721311475308,-0.03442622950819674,20190104
106,NI,89700.0,ni1901,89030.0,ni1905,88900.0,-670.0,-800.0,-0.00746934225195095,-0.00891861761426982,20190104
107,SN,143750.0,sn1901,142650.0,sn1905,144210.0,-1100.0,460.0,-0.007652173913043514,0.0032000000000000917,20190104
108,AU,288.7,au1901,286.25,au1906,290.4,-2.4499999999999886,1.6999999999999886,-0.008486317977138835,0.00588846553515765,20190104
109,AG,3744.0,ag1901,3735.0,ag1906,3775.0,-9.0,31.0,-0.0024038461538461453,0.008279914529914612,20190104
110,RB,3764.17,rb1901,3863.0,rb1905,3459.0,98.82999999999993,-305.1700000000001,0.026255456050072068,-0.0810723213882476,20190104
111,WR,3825.71,wr1903,3677.0,wr1905,3579.0,-148.71000000000004,-246.71000000000004,-0.038871216061855174,-0.06448737619945055,20190104
112,HC,3674.0,hc1901,3613.0,hc1905,3350.0,-61.0,-324.0,-0.01660315732172024,-0.0881872618399564,20190104
113,FU,4675.0,fu1902,2300.0,fu1905,2466.0,-2375.0,-2209.0,-0.5080213903743316,-0.47251336898395724,20190104
114,BU,3400.67,bu1901,2766.0,bu1906,2698.0,-634.6700000000001,-702.6700000000001,-0.18663086979918664,-0.20662692939920668,20190104
115,RU,10925.0,ru1901,11425.0,ru1905,11730.0,500.0,805.0,0.04576659038901609,0.0736842105263158,20190104
116,SP,5587.5,sp1906,5160.0,sp1906,5160.0,-427.5,-427.5,-0.07651006711409392,-0.07651006711409392,20190104
117,C,1830.0,c1901,1828.0,c1905,1853.0,-2.0,23.0,-0.0010928961748634114,0.012568306010928953,20190107
118,CS,2555.0,cs1901,2332.0,cs1905,2318.0,-223.0,-237.0,-0.08727984344422701,-0.09275929549902151,20190107
119,A,3580.0,a1901,3247.0,a1905,3429.0,-333.0,-151.0,-0.09301675977653634,-0.04217877094972067,20190107
120,M,2865.0,m1901,2848.0,m1905,2698.0,-17.0,-167.0,-0.005933682373472915,-0.05828970331588135,20190107
121,Y,5283.33,y1901,5062.0,y1905,5528.0,-221.32999999999993,244.67000000000007,-0.041892139995041044,0.046309808397355434,20190107
122,P,4250.0,p1901,4234.0,p1905,4630.0,-16.0,380.0,-0.0037647058823528923,0.0894117647058823,20190107
123,JD,4120.0,jd1901,4324.0,jd1905,3451.0,204.0,-669.0,0.04951456310679614,-0.16237864077669906,20190107
124,L,9166.67,l1901,9025.0,l1905,8645.0,-141.67000000000007,-521.6700000000001,-0.015454903470944248,-0.05690943385111502,20190107
125,V,6475.0,v1901,6695.0,v1905,6415.0,220.0,-60.0,0.03397683397683404,-0.009266409266409315,20190107
126,PP,9050.0,pp1901,9283.0,pp1905,8729.0,233.0,-321.0,0.025745856353591057,-0.035469613259668464,20190107
127,I,568.56,i1901,561.5,i1905,509.5,-7.059999999999945,-59.059999999999945,-0.012417335021809417,-0.10387645982833815,20190107
128,EG,5600.0,eg1906,5155.0,eg1906,5155.0,-445.0,-445.0,-0.07946428571428577,-0.07946428571428577,20190107
129,PM,2520.0,PM901,2216.0,PM905,2286.0,-304.0,-234.0,-0.12063492063492065,-0.09285714285714286,20190107
130,CF,15257.0,CF901,14300.0,CF905,15020.0,-957.0,-237.0,-0.0627253064167268,-0.015533853313233315,20190107
131,SR,5080.0,SR901,4805.0,SR905,4732.0,-275.0,-348.0,-0.05413385826771655,-0.06850393700787405,20190107
132,TA,6301.11,TA901,6118.0,TA905,5836.0,-183.10999999999967,-465.1099999999997,-0.029059959277016212,-0.07381397880690854,20190107
133,OI,6290.0,OI901,6365.0,OI905,6548.0,75.0,258.0,0.0119236883942766,0.04101748807631167,20190107
134,MA,2218.0,MA901,2372.0,MA905,2476.0,154.0,258.0,0.06943192064923354,0.11632100991884586,20190107
135,FG,1478.4,FG901,1324.0,FG905,1312.0,-154.4000000000001,-166.4000000000001,-0.10443722943722944,-0.11255411255411263,20190107
136,RS,4986.67,RS907,5271.0,RS909,5411.0,284.3299999999999,424.3299999999999,0.05701801001469908,0.08509285755825036,20190107
137,RM,2315.0,RM901,2129.0,RM905,2181.0,-186.0,-134.0,-0.08034557235421169,-0.05788336933045357,20190107
138,SF,5733.33,SF901,5756.0,SF905,5782.0,22.670000000000073,48.67000000000007,0.003954072066320924,0.008488958423813031,20190107
139,SM,7575.0,SM901,8014.0,SM905,7378.0,439.0,-197.0,0.05795379537953793,-0.026006600660065993,20190107
140,CY,24525.0,CY901,22750.0,CY905,24320.0,-1775.0,-205.0,-0.07237512742099894,-0.008358817533129503,20190107
141,CU,47530.0,cu1901,47380.0,cu1903,47290.0,-150.0,-240.0,-0.0031559015358720854,-0.005049442457395359,20190107
142,AL,13340.0,al1902,13430.0,al1903,13475.0,90.0,135.0,0.006746626686656709,0.010119940029984953,20190107
143,ZN,22050.0,zn1901,20915.0,zn1903,20200.0,-1135.0,-1850.0,-0.05147392290249431,-0.08390022675736963,20190107
144,PB,18250.0,pb1901,18255.0,pb1902,17635.0,5.0,-615.0,0.0002739726027396472,-0.03369863013698626,20190107
145,NI,91450.0,ni1901,90700.0,ni1905,90660.0,-750.0,-790.0,-0.008201202843083677,-0.008638600328048085,20190107
146,SN,144500.0,sn1901,142850.0,sn1905,144790.0,-1650.0,290.0,-0.01141868512110722,0.0020069204152248776,20190107
147,AU,286.18,au1901,285.65,au1906,288.45,-0.5300000000000296,2.269999999999982,-0.0018519812705291017,0.007932070724718576,20190107
148,AG,3724.67,ag1901,3729.0,ag1906,3767.0,4.329999999999927,42.32999999999993,0.0011625190956514597,0.01136476520067542,20190107
149,RB,3765.83,rb1901,3856.0,rb1905,3498.0,90.17000000000007,-267.8299999999999,0.023944256644617523,-0.07112110743182776,20190107
150,WR,3841.43,wr1903,3677.0,wr1905,3627.0,-164.42999999999984,-214.42999999999984,-0.04280437233009582,-0.05582035856438872,20190107
151,HC,3676.0,hc1901,3633.0,hc1905,3382.0,-43.0,-294.0,-0.011697497279651747,-0.07997823721436348,20190107
152,FU,4675.0,fu1902,2355.0,fu1905,2518.0,-2320.0,-2157.0,-0.4962566844919786,-0.46139037433155083,20190107
153,BU,3400.67,bu1901,2732.0,bu1906,2764.0,-668.6700000000001,-636.6700000000001,-0.1966288995991966,-0.18721898919918722,20190107
154,RU,10875.0,ru1901,11500.0,ru1905,11755.0,625.0,880.0,0.05747126436781613,0.08091954022988501,20190107
155,SP,5587.5,sp1906,5154.0,sp1906,5154.0,-433.5,-433.5,-0.07758389261744969,-0.07758389261744969,20190107
156,C,1830.0,c1901,1828.0,c1905,1841.0,-2.0,11.0,-0.0010928961748634114,0.006010928961748707,20190108
157,CS,2555.0,cs1901,2344.0,cs1905,2300.0,-211.0,-255.0,-0.0825831702544031,-0.09980430528375739,20190108
158,A,3580.0,a1901,3214.0,a1905,3434.0,-366.0,-146.0,-0.10223463687150836,-0.04078212290502792,20190108
159,M,2865.0,m1901,2837.0,m1905,2688.0,-28.0,-177.0,-0.00977312390924956,-0.06178010471204187,20190108
160,Y,5306.67,y1901,5062.0,y1905,5558.0,-244.67000000000007,251.32999999999993,-0.046106126817759496,0.04736115115505579,20190108
161,P,4310.0,p1901,4272.0,p1905,4652.0,-38.0,342.0,-0.008816705336426867,0.07935034802784213,20190108
162,JD,4165.0,jd1901,4332.0,jd1905,3509.0,167.0,-656.0,0.04009603841536613,-0.15750300120048022,20190108
163,L,9166.67,l1901,9025.0,l1905,8625.0,-141.67000000000007,-541.6700000000001,-0.015454903470944248,-0.05909125123954506,20190108
164,V,6475.0,v1901,6680.0,v1905,6420.0,205.0,-55.0,0.031660231660231686,-0.008494208494208455,20190108
165,PP,9116.67,pp1901,9318.0,pp1905,8669.0,201.32999999999993,-447.6700000000001,0.02208372135878567,-0.049104552429779735,20190108
166,I,572.22,i1901,569.0,i1905,512.5,-3.2200000000000273,-59.72000000000003,-0.005627206319247846,-0.1043654538464227,20190108
167,EG,5600.0,eg1906,5100.0,eg1906,5100.0,-500.0,-500.0,-0.0892857142857143,-0.0892857142857143,20190108
168,PM,2520.0,PM901,2216.0,PM905,2285.0,-304.0,-235.0,-0.12063492063492065,-0.09325396825396826,20190108
169,CF,15307.0,CF901,14290.0,CF905,15025.0,-1017.0,-282.0,-0.06644019076239627,-0.018422943751224885,20190108
170,SR,5100.0,SR901,4840.0,SR905,4764.0,-260.0,-336.0,-0.050980392156862786,-0.0658823529411765,20190108
171,TA,6326.0,TA901,6104.0,TA905,5892.0,-222.0,-434.0,-0.03509326588681627,-0.06860575403098323,20190108
172,OI,6300.0,OI901,6364.0,OI905,6542.0,64.0,242.0,0.010158730158730256,0.038412698412698454,20190108
173,MA,2246.0,MA901,2365.0,MA905,2467.0,119.0,221.0,0.052983081032947466,0.09839715048975961,20190108
174,FG,1478.4,FG901,1324.0,FG905,1312.0,-154.4000000000001,-166.4000000000001,-0.10443722943722944,-0.11255411255411263,20190108
175,RS,4986.67,RS907,5271.0,RS909,5411.0,284.3299999999999,424.3299999999999,0.05701801001469908,0.08509285755825036,20190108
176,RM,2310.0,RM901,2116.0,RM905,2172.0,-194.0,-138.0,-0.08398268398268394,-0.05974025974025976,20190108
177,SF,5733.33,SF901,5748.0,SF905,5794.0,14.670000000000073,60.67000000000007,0.002558722417861814,0.010581982896501696,20190108
178,SM,7575.0,SM901,7982.0,SM905,7376.0,407.0,-199.0,0.05372937293729363,-0.02627062706270622,20190108
179,CY,24525.0,CY901,22675.0,CY905,24240.0,-1850.0,-285.0,-0.07543323139653413,-0.011620795107033621,20190108
180,CU,47520.0,cu1901,47350.0,cu1903,47360.0,-170.0,-160.0,-0.003577441077441068,-0.0033670033670033517,20190108
181,AL,13320.0,al1902,13395.0,al1903,13430.0,75.0,110.0,0.005630630630630629,0.008258258258258211,20190108
182,ZN,22150.0,zn1901,21000.0,zn1903,20310.0,-1150.0,-1840.0,-0.05191873589164786,-0.08306997742663658,20190108
183,PB,18200.0,pb1901,18135.0,pb1902,17490.0,-65.0,-710.0,-0.0035714285714285587,-0.03901098901098898,20190108
184,NI,91300.0,ni1901,90650.0,ni1905,90740.0,-650.0,-560.0,-0.007119386637458924,-0.006133625410733812,20190108
185,SN,145000.0,sn1901,143510.0,sn1905,145280.0,-1490.0,280.0,-0.010275862068965469,0.0019310344827585535,20190108
186,AU,285.28,au1901,285.65,au1906,288.1,0.37000000000000455,2.82000000000005,0.0012969713965227392,0.009885025238362433,20190108
187,AG,3699.0,ag1901,3692.0,ag1906,3756.0,-7.0,57.0,-0.0018924033522573769,0.01540957015409572,20190108
188,RB,3765.83,rb1901,3862.0,rb1905,3503.0,96.17000000000007,-262.8299999999999,0.025537530902882022,-0.06979337888327408,20190108
189,WR,3844.29,wr1903,3677.0,wr1905,3624.0,-167.28999999999996,-220.28999999999996,-0.043516488090128425,-0.057303169115753505,20190108
190,HC,3688.0,hc1901,3636.0,hc1905,3399.0,-52.0,-289.0,-0.014099783080260275,-0.07836225596529289,20190108
191,FU,4675.0,fu1902,2435.0,fu1905,2525.0,-2240.0,-2150.0,-0.47914438502673795,-0.4598930481283422,20190108
192,BU,3400.67,bu1901,2758.0,bu1906,2760.0,-642.6700000000001,-640.6700000000001,-0.18898334739918898,-0.1883952279991884,20190108
193,RU,11050.0,ru1901,11430.0,ru1905,11675.0,380.0,625.0,0.03438914027149331,0.0565610859728507,20190108
194,SP,5525.0,sp1906,5162.0,sp1906,5162.0,-363.0,-363.0,-0.06570135746606331,-0.06570135746606331,20190108
195,C,1830.0,c1901,1844.0,c1905,1842.0,14.0,12.0,0.007650273224043769,0.006557377049180246,20190109
196,CS,2550.0,cs1901,2348.0,cs1905,2296.0,-202.0,-254.0,-0.07921568627450981,-0.0996078431372549,20190109
197,A,3580.0,a1901,3216.0,a1905,3436.0,-364.0,-144.0,-0.10167597765363123,-0.040223463687150796,20190109
198,M,2855.0,m1901,2837.0,m1905,2674.0,-18.0,-181.0,-0.0063047285464098435,-0.06339754816112086,20190109
199,Y,5380.0,y1901,5068.0,y1905,5596.0,-312.0,216.0,-0.05799256505576211,0.04014869888475836,20190109
200,P,4340.0,p1901,4292.0,p1905,4666.0,-48.0,326.0,-0.011059907834101379,0.07511520737327193,20190109
201,JD,4180.0,jd1901,4339.0,jd1905,3503.0,159.0,-677.0,0.03803827751196165,-0.1619617224880383,20190109
202,L,9166.67,l1901,8960.0,l1905,8620.0,-206.67000000000007,-546.6700000000001,-0.02254580998334188,-0.05963670558665257,20190109
203,V,6475.0,v1901,6720.0,v1905,6430.0,245.0,-45.0,0.037837837837837895,-0.006949806949806958,20190109
204,PP,9116.67,pp1901,9314.0,pp1905,8696.0,197.32999999999993,-420.6700000000001,0.02164496466363275,-0.04614294473749736,20190109
205,I,572.56,i1901,570.5,i1905,512.5,-2.0599999999999454,-60.059999999999945,-0.003597876205113759,-0.10489730333938796,20190109
206,EG,5600.0,eg1906,5153.0,eg1906,5153.0,-447.0,-447.0,-0.0798214285714286,-0.0798214285714286,20190109
207,PM,2520.0,PM901,2226.0,PM905,2295.0,-294.0,-225.0,-0.1166666666666667,-0.0892857142857143,20190109
208,CF,15317.0,CF901,14370.0,CF905,15085.0,-947.0,-232.0,-0.06182672847163284,-0.015146569171508806,20190109
209,SR,5120.0,SR901,4845.0,SR905,4782.0,-275.0,-338.0,-0.0537109375,-0.06601562500000002,20190109
210,TA,6405.56,TA901,6214.0,TA905,5956.0,-191.5600000000004,-449.5600000000004,-0.02990526979686403,-0.07018277871099488,20190109
211,OI,6300.0,OI901,6383.0,OI905,6550.0,83.0,250.0,0.013174603174603172,0.039682539682539764,20190109
212,MA,2274.0,MA901,2395.0,MA905,2486.0,121.0,212.0,0.053210202286719355,0.09322779243623569,20190109
213,FG,1478.4,FG901,1324.0,FG905,1310.0,-154.4000000000001,-168.4000000000001,-0.10443722943722944,-0.11390692640692646,20190109
214,RS,4986.67,RS907,5271.0,RS909,5411.0,284.3299999999999,424.3299999999999,0.05701801001469908,0.08509285755825036,20190109
215,RM,2315.0,RM901,2116.0,RM905,2176.0,-199.0,-139.0,-0.08596112311015114,-0.06004319654427648,20190109
216,SF,5793.33,SF901,5750.0,SF905,5826.0,-43.32999999999993,32.67000000000007,-0.007479290839637942,0.005639243751003331,20190109
